FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
4,/Archives/edgar/data/764065/000076406521000201/0000764065-21-000201.txt,0000764065-21-000201.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000200/0000764065-21-000200.txt,0000764065-21-000200.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000199/0000764065-21-000199.txt,0000764065-21-000199.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000198/0000764065-21-000198.txt,0000764065-21-000198.txt,TRUE,TRUE
3,/Archives/edgar/data/764065/000076406521000193/0000764065-21-000193.txt,0000764065-21-000193.txt,TRUE,TRUE
8-K,/Archives/edgar/data/764065/000076406521000191/0000764065-21-000191.txt,0000764065-21-000191.txt,FALSE,FALSE
4,/Archives/edgar/data/764065/000076406521000187/0000764065-21-000187.txt,0000764065-21-000187.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/764065/000076406521000185/0000764065-21-000185.txt,0000764065-21-000185.txt,FALSE,FALSE
8-K,/Archives/edgar/data/764065/000076406521000182/0000764065-21-000182.txt,0000764065-21-000182.txt,FALSE,FALSE
SC 13G/A,/Archives/edgar/data/764065/000083423721008760/0000834237-21-008760.txt,0000834237-21-008760.txt,FALSE,FALSE
4,/Archives/edgar/data/764065/000076406521000179/0000764065-21-000179.txt,0000764065-21-000179.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000178/0000764065-21-000178.txt,0000764065-21-000178.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000177/0000764065-21-000177.txt,0000764065-21-000177.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000176/0000764065-21-000176.txt,0000764065-21-000176.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000171/0000764065-21-000171.txt,0000764065-21-000171.txt,TRUE,TRUE
8-K,/Archives/edgar/data/764065/000076406521000169/0000764065-21-000169.txt,0000764065-21-000169.txt,FALSE,FALSE
SD,/Archives/edgar/data/764065/000076406521000168/0000764065-21-000168.txt,0000764065-21-000168.txt,FALSE,FALSE
4,/Archives/edgar/data/764065/000076406521000165/0000764065-21-000165.txt,0000764065-21-000165.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000163/0000764065-21-000163.txt,0000764065-21-000163.txt,TRUE,TRUE
8-K,/Archives/edgar/data/764065/000076406521000161/0000764065-21-000161.txt,0000764065-21-000161.txt,FALSE,FALSE
4,/Archives/edgar/data/764065/000076406521000160/0000764065-21-000160.txt,0000764065-21-000160.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000159/0000764065-21-000159.txt,0000764065-21-000159.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000158/0000764065-21-000158.txt,0000764065-21-000158.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000157/0000764065-21-000157.txt,0000764065-21-000157.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000156/0000764065-21-000156.txt,0000764065-21-000156.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000155/0000764065-21-000155.txt,0000764065-21-000155.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000154/0000764065-21-000154.txt,0000764065-21-000154.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000153/0000764065-21-000153.txt,0000764065-21-000153.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000152/0000764065-21-000152.txt,0000764065-21-000152.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000151/0000764065-21-000151.txt,0000764065-21-000151.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000150/0000764065-21-000150.txt,0000764065-21-000150.txt,TRUE,TRUE
S-8,/Archives/edgar/data/764065/000076406521000136/0000764065-21-000136.txt,0000764065-21-000136.txt,FALSE,FALSE
S-8,/Archives/edgar/data/764065/000076406521000135/0000764065-21-000135.txt,0000764065-21-000135.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/764065/000076406521000131/0000764065-21-000131.txt,0000764065-21-000131.txt,FALSE,FALSE
8-K,/Archives/edgar/data/764065/000076406521000128/0000764065-21-000128.txt,0000764065-21-000128.txt,FALSE,FALSE
4,/Archives/edgar/data/764065/000076406521000126/0000764065-21-000126.txt,0000764065-21-000126.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000125/0000764065-21-000125.txt,0000764065-21-000125.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000124/0000764065-21-000124.txt,0000764065-21-000124.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000123/0000764065-21-000123.txt,0000764065-21-000123.txt,TRUE,TRUE
4,/Archives/edgar/data/764065/000076406521000122/0000764065-21-000122.txt,0000764065-21-000122.txt,TRUE,TRUE
