Year,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Operating Cash Flow,"2,493,699,000","394,884,000","1,171,639,000","993,042,000","1,310,771,000","228,105,000","612,206,000","844,892,000","1,727,143,000","-403,780,000","110,909,000","-51,000"
Captial Expenditure,"838,509,000","832,085,000","1,189,240,000","1,097,871,000","891,048,000","254,270,000","118,773,000","-140,215,000","164,759,000","273,277,000","485,438,000","347,682,000"
Cashflow from Investing,"-572,930,000","-2,202,943,000","-196,570,000","-238,348,000","-314,592,000","-228,826,000","-99,537,000","701,624,000","70,772,000","-310,582,000","-649,519,000","-776,196,000"
Cash Flow from Financing,"-1,866,308,000","1,815,029,000","-1,049,146,000","-640,497,000","-982,301,000","-219,194,000","-577,320,000","-1,582,009,000","-1,455,770,000","712,916,000","543,520,000","787,903,000"
Net Change,"54,461,000","6,970,000","-74,077,000","114,197,000","13,878,000","-219,915,000","-64,651,000","-35,493,000","342,145,000","-1,446,000","4,910,000","11,656,000"
Opening Cash,"161,905,000","154,935,000","229,012,000","114,815,000","100,937,000","320,852,000","385,503,000","420,996,000","78,851,000","80,297,000","75,387,000","63,731,000"
Closing Cash,"216,366,000","161,905,000","154,935,000","229,012,000","114,815,000","100,937,000","320,852,000","385,503,000","420,996,000","78,851,000","80,297,000","75,387,000"
FCFF,"1,655,190,000","-437,201,000","-17,601,000","-104,829,000","419,723,000","-26,165,000","493,433,000","985,107,000","1,562,384,000","-677,057,000","-374,529,000","-347,733,000"
FCFE,"-211,118,000","1,377,828,000","-1,066,747,000","-745,326,000","-562,578,000","-245,359,000","-83,887,000","-596,902,000","106,614,000","35,859,000","168,991,000","440,170,000"
