Year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Operating Cash Flow,"1,623,000","1,013,000","-1,074,000","-1,863,000","-1,004,736,000","-588,667,000","-1,363,000","3,117,000","7,921,000","-671,000","-408,000","4,739,000","-976,000"
Captial Expenditure,0,"127,000",0,0,"264,000","119,000","196,000",0,"-47,000","266,000","148,000","52,000",0
Cashflow from Investing,0,"-127,000","158,000","-180,000","-264,000","-119,000","-196,000",0,"-47,000","-546,000","-148,000","-52,000",0
Cash Flow from Financing,0,0,0,0,"1,000,000,000","600,000,000",0,0,"-5,718,000","-362,000","-686,000","-3,246,000","-3,075,000"
Net Change,"1,623,000","886,000","-916,000","-2,043,000","-5,852,000","7,542,000","499,000","-1,383,000","2,156,000","-1,579,000","-1,242,000","1,441,000","-4,051,000"
Opening Cash,"1,685,000","799,000","1,715,000","3,758,000","9,610,000","2,068,000","1,569,000","2,952,000","796,000","2,375,000","3,617,000","2,176,000","6,227,000"
Closing Cash,"3,308,000","1,685,000","799,000","1,715,000","3,758,000","9,610,000","2,068,000","1,569,000","2,952,000","796,000","2,375,000","3,617,000","2,176,000"
FCFF,"1,623,000","886,000","-1,074,000","-1,863,000","-1,005,000,000","-588,786,000","-1,559,000","3,117,000","7,968,000","-937,000","-556,000","4,687,000","-976,000"
FCFE,"1,623,000","886,000","-1,074,000","-1,863,000","-5,000,000","11,214,000","-1,559,000","3,117,000","2,250,000","-1,299,000","-1,242,000","1,441,000","-4,051,000"
