Year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Operating Cash Flow,"237,604,000","215,434,000","-142,038,000","8,671,000","-16,372,000","208,257,000","-14,126,000","44,221,000","105,127,000","109,650,000","51,748,000","62,121,000","-123,138,000"
Captial Expenditure,"147,000",0,"24,573,000","14,052,000","12,688,000","13,078,000","1,735,000","3,744,000","34,040,000","10,512,000","15,262,000","-48,977,000","-897,036,000"
Cashflow from Investing,"1,787,823,000","1,148,367,000","2,866,220,000","938,709,000","-9,694,000","604,320,000","1,046,608,000","-3,744,000","-34,040,000","-10,512,000","-15,262,000","-48,977,000","-897,036,000"
Cash Flow from Financing,"-2,239,782,000","-1,036,291,000","-2,924,921,000","-950,565,000","-191,281,000","-770,803,000","-920,410,000","62,846,000","-65,086,000","-148,956,000","-65,650,000","26,614,000","1,024,008,000"
Net Change,"-214,355,000","327,510,000","-200,739,000","-3,185,000","-217,347,000","41,774,000","112,072,000","103,322,000","6,001,000","-49,818,000","-29,164,000","39,758,000","3,834,000"
Opening Cash,"169,627,000","-157,883,000","42,856,000","51,756,000","269,103,000","227,329,000","115,257,000","11,935,000","5,934,000","55,752,000","84,916,000","45,158,000","41,324,000"
Closing Cash,"-44,728,000","169,627,000","-157,883,000","48,571,000","51,756,000","269,103,000","227,329,000","115,257,000","11,935,000","5,934,000","55,752,000","84,916,000","45,158,000"
FCFF,"237,457,000","215,434,000","-166,611,000","-5,381,000","-29,060,000","195,179,000","-15,861,000","40,477,000","71,087,000","99,138,000","36,486,000","111,098,000","773,898,000"
FCFE,"-2,002,325,000","-820,857,000","-3,091,532,000","-955,946,000","-220,341,000","-575,624,000","-936,271,000","103,323,000","6,001,000","-49,818,000","-29,164,000","137,712,000","1,797,906,000"
