Year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Operating Cash Flow,"-688,471,000","-223,799,000","1,522,082,000","86,095,000","-263,221,000","226,099,000","1,366,619,000","1,340,289,000","624,447,000","1,268,197,000","734,666,000","423,431,000","394,157,000"
Captial Expenditure,"87,483,000","141,509,000","82,631,000","37,001,000","109,504,000","171,547,000","1,184,813,000","752,234,000","159,253,000","708,888,000","170,434,000","172,333,000","224,082,000"
Cashflow from Investing,"92,807,000","-49,691,000","-171,950,000","-212,991,000","-117,274,000","-67,894,000","-1,426,320,000","-1,171,675,000","-762,320,000","-1,278,862,000","-812,157,000","-561,328,000","-399,040,000"
Cash Flow from Financing,"725,777,000","101,899,000","-101,737,000","893,365,000","41,373,000","-50,468,000","93,988,000","6,702,000","72,270,000","81,597,000","-5,455,000","237,956,000","65,287,000"
Net Change,"130,113,000","-171,591,000","1,248,395,000","766,469,000","-339,122,000","107,737,000","34,287,000","175,316,000","-63,603,000","70,932,000","-82,946,000","100,059,000","60,404,000"
Opening Cash,"1,951,746,000","2,123,337,000","874,942,000","108,473,000","447,595,000","339,858,000","305,571,000","130,255,000","193,858,000","122,926,000","227,992,000","127,933,000","67,529,000"
Closing Cash,"2,081,859,000","1,951,746,000","2,123,337,000","874,942,000","108,473,000","447,595,000","339,858,000","305,571,000","130,255,000","193,858,000","145,046,000","227,992,000","127,933,000"
FCFF,"-775,954,000","-365,308,000","1,439,451,000","49,094,000","-372,725,000","54,552,000","181,806,000","588,055,000","465,194,000","559,309,000","564,232,000","251,098,000","170,075,000"
FCFE,"-50,177,000","-263,409,000","1,337,714,000","942,459,000","-331,352,000","4,084,000","275,794,000","594,757,000","537,464,000","640,906,000","558,777,000","489,054,000","235,362,000"
