Year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009
Operating Cash Flow,"1,431,229,000","-1,248,892,000","-4,160,135,000","495,578,000","1,779,527,000","-169,939,000","221,763,000","-483,172,000","38,995,000","-111,370,000","-541,714,000","-253,473,000"
Captial Expenditure,"494,861,000","395,191,000","200,745,000","31,408,000","10,717,000","6,363,000","3,327,000","9,442,000","39,167,000","2,393,000","106,576,000","58,261,000"
Cashflow from Investing,"-1,003,587,000","-393,384,000","-199,091,000","-29,974,000","-10,531,000","-5,952,000","-35,296,000","-6,671,000","-37,841,000","-3,895,000","-99,954,000","-50,071,000"
Cash Flow from Financing,"-424,485,000","1,592,599,000","4,440,252,000","-474,288,000","-1,847,764,000","281,256,000","-194,110,000","473,499,000","19,421,000","44,396,000","651,609,000","302,449,000"
Net Change,"3,157,000","-49,677,000","81,026,000","-8,684,000","-78,768,000","105,365,000","-7,643,000","-16,344,000","20,575,000","-70,869,000","9,941,000","-1,095,000"
Opening Cash,"56,751,000","106,428,000","25,402,000","34,086,000","112,854,000","7,489,000","15,132,000","31,476,000","10,901,000","81,770,000","71,829,000","72,924,000"
Closing Cash,"59,908,000","56,751,000","106,428,000","25,402,000","34,086,000","112,854,000","7,489,000","15,132,000","31,476,000","10,901,000","81,770,000","71,829,000"
FCFF,"936,368,000","-1,644,083,000","-4,360,880,000","464,170,000","1,768,810,000","-176,302,000","218,436,000","-492,614,000","-172,000","-113,763,000","-648,290,000","-311,734,000"
FCFE,"511,883,000","-51,484,000","79,372,000","-10,118,000","-78,954,000","104,954,000","24,326,000","-19,115,000","19,249,000","-69,367,000","3,319,000","-9,285,000"
