FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
4,/Archives/edgar/data/76282/000007628221000101/0000076282-21-000101.txt,0000076282-21-000101.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000100/0000076282-21-000100.txt,0000076282-21-000100.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000099/0000076282-21-000099.txt,0000076282-21-000099.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/76282/000007628221000095/0000076282-21-000095.txt,0000076282-21-000095.txt,FALSE,FALSE
8-K,/Archives/edgar/data/76282/000007628221000092/0000076282-21-000092.txt,0000076282-21-000092.txt,FALSE,FALSE
4,/Archives/edgar/data/76282/000007628221000087/0000076282-21-000087.txt,0000076282-21-000087.txt,TRUE,TRUE
11-K,/Archives/edgar/data/76282/000007628221000085/0000076282-21-000085.txt,0000076282-21-000085.txt,FALSE,FALSE
4,/Archives/edgar/data/76282/000007628221000083/0000076282-21-000083.txt,0000076282-21-000083.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000082/0000076282-21-000082.txt,0000076282-21-000082.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000081/0000076282-21-000081.txt,0000076282-21-000081.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000080/0000076282-21-000080.txt,0000076282-21-000080.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000079/0000076282-21-000079.txt,0000076282-21-000079.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000078/0000076282-21-000078.txt,0000076282-21-000078.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000077/0000076282-21-000077.txt,0000076282-21-000077.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000076/0000076282-21-000076.txt,0000076282-21-000076.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000075/0000076282-21-000075.txt,0000076282-21-000075.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000074/0000076282-21-000074.txt,0000076282-21-000074.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000063/0000076282-21-000063.txt,0000076282-21-000063.txt,TRUE,TRUE
SC 13D/A,/Archives/edgar/data/76282/000080724921000104/0000807249-21-000104.txt,0000807249-21-000104.txt,FALSE,FALSE
4,/Archives/edgar/data/76282/000007628221000061/0000076282-21-000061.txt,0000076282-21-000061.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000060/0000076282-21-000060.txt,0000076282-21-000060.txt,TRUE,TRUE
S-8,/Archives/edgar/data/76282/000007628221000057/0000076282-21-000057.txt,0000076282-21-000057.txt,FALSE,FALSE
8-K,/Archives/edgar/data/76282/000007628221000051/0000076282-21-000051.txt,0000076282-21-000051.txt,FALSE,FALSE
SC 13D/A,/Archives/edgar/data/76282/000119312521179956/0001193125-21-179956.txt,0001193125-21-179956.txt,FALSE,FALSE
SD,/Archives/edgar/data/76282/000007628221000047/0000076282-21-000047.txt,0000076282-21-000047.txt,FALSE,FALSE
8-K,/Archives/edgar/data/76282/000007628221000045/0000076282-21-000045.txt,0000076282-21-000045.txt,FALSE,FALSE
4,/Archives/edgar/data/76282/000007628221000043/0000076282-21-000043.txt,0000076282-21-000043.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000042/0000076282-21-000042.txt,0000076282-21-000042.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000041/0000076282-21-000041.txt,0000076282-21-000041.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000037/0000076282-21-000037.txt,0000076282-21-000037.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000036/0000076282-21-000036.txt,0000076282-21-000036.txt,TRUE,TRUE
4,/Archives/edgar/data/76282/000007628221000035/0000076282-21-000035.txt,0000076282-21-000035.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/76282/000007628221000031/0000076282-21-000031.txt,0000076282-21-000031.txt,FALSE,FALSE
8-K,/Archives/edgar/data/76282/000007628221000028/0000076282-21-000028.txt,0000076282-21-000028.txt,FALSE,FALSE
DEF 14A,/Archives/edgar/data/76282/000119312521132905/0001193125-21-132905.txt,0001193125-21-132905.txt,FALSE,FALSE
3,/Archives/edgar/data/76282/000007628221000023/0000076282-21-000023.txt,0000076282-21-000023.txt,TRUE,TRUE
