CIK
0001011582
0001574550
0001097183
0001175004
0001605404
0001609342
0001631586
0001651496
0001325475
0001770312
0001719316
0001361080
0001085098
0000943756
0001342975
0001793957
0001651187
0001603864
0001391936
0001583026
0001200401
0001030311
0001526665
0001061802
0001641658
0001156753
0001093371
0001615986
0001628444
0001377155
0001502634
0001714897
0001304171
0001345703
0001751366
0001106018
0001083544
0001774634
0001098122
0001737836
0001188660
0001523153
0001781249
0001281611
0001732782
0001807026
0001810781
0001645826
0001810777
0001656903
0001573026
0001061666
0001727527
0001727523
0001307765
0001343557
0001097925
0000888997
0001711975
0001557064
0001211229
0001811145
0001536189
0001310725
0001371462
0001183664
0001207881
0001311980
0001098364
0001735036
0001753207
0001329046
0001402173
0001263445
0001415774
0001418740
0001337957
0001466242
0001217768
0001329083
0001463709
0001336695
0001177958
0001089443
0001635093
0001736267
0001367681
0001120133
0001790515
0001432304
0001303997
0001346418
0001226365
0001752808
0001311765
0001278324
0001792456
0001188148
0001564423
0001326058
0001593202
0001202049
0001587208
0001741413
0001133725
0001782729
0001215412
0001558117
0001322701
0001136089
0001370858
0001386474
0001683499
0001700462
0001698491
0001807773
0001807774
0001698490
0001807775
0000771252
0001172020
0001567778
0001602801
0001821288
0001513453
0001807835
0001808441
0001759603
0001763641
0001732776
0001753284
0001737734
0001745035
0001407779
0001713801
0001733196
0001658623
0000868373
0001792931
0001548604
0001486582
0001729571
0000940516
0001046066
0001337633
0001592334
0001268689
0001110306
0001048254
0001368663
0001095150
0001550903
0001276192
0001138796
0001027591
0001525495
0001826755
0001826749
0001828467
0001824692
0001725909
0001193155
0001014447
0000705581
0000712744
0001303043
0000743051
0001560244
0001169527
0001163828
0001444047
0001486146
0001017460
0001132032
0001719970
0001739167
0000949371
0001452393
0001667411
0001544708
0001002665
0001440496
0001716456
0001468188
0001622844
0001732881
0001664016
0001418055
0001581437
0001165858
0001553996
0001314931
0001409604
0001058509
0000028887
0001266379
0001609813
0001510866
0001799374
0001521610
0001492127
0001438978
0001124919
0001588323
0001075734
0001824722
0001251412
0001057257
0001123451
0001495272
0001216941
0001643091
0001406154
0001581455
0001590764
0001692133
0001510692
0001727031
0001722966
0001800601
0001542638
0001536936
0001609358
0001707161
0001775891
0001778409
0001601977
0001784505
0001330203
0001656186
0001779874
0001533437
0001390362
0001487269
0001284583
0001386483
0001057512
0001702119
0001020712
0001651315
0001095105
0001134466
0001300035
0001747032
0001037275
0001127792
0001557604
0001268041
0001174132
0001747291
0001137258
0001084329
0001229151
0001303429
0001517002
0001810739
0001752051
