CIK
0001792745
0001724143
0001694635
0001580099
0001271553
0001712838
0001689277
0001545013
0001727357
0001552436
0001552435
0000812051
0001407304
0001388348
0001274740
0001553845
0001716719
0001658578
0001371735
0001371736
0001394311
0000812021
0001816481
0001517988
0001730214
0001695919
0001541742
0001536092
0001553849
0001127018
0001534682
0001809686
0001809804
0001809805
0001783365
0000812022
0001549718
0001705139
0001705140
0001447745
0001696573
0001587378
0001482615
0001604287
0001727358
0001445719
0001445904
0001516404
0001561749
0001482079
0001668348
0001782335
0001517285
0001707863
0001635090
0001530899
0001248012
0001690256
0001830649
0001740649
0001802500
0001523742
0001703129
0001234896
0001581824
0001224413
0001417666
0001639791
0001724268
0001710396
0001715101
0001625366
0001308086
0001684174
0001714199
0001663476
0001257174
0001344180
0001791068
0001472510
0001695827
0001550539
0001391113
0001132272
0001231670
0001621526
0001427698
0001452263
0001329526
0001338627
0001199096
0001262673
0001673655
0001262222
0001359562
0001397251
0001550994
0001298662
0001693017
0001798273
0001735762
0001487394
0001448562
0001192865
0001386682
0001196660
0001321226
0001538832
0001199047
0000917708
0000909789
0001039734
0001028820
0001322718
0001724558
0001384397
0001612786
0001302750
0000851842
0001387968
0001443774
0001504825
0001371857
0001356649
0001115804
0001363330
0001590555
0001621009
0001382194
0001284437
0001284340
0001012274
0001367713
0001691572
0001415842
0001439639
0000912785
0001438523
0001671113
0001540829
0001159160
0001064555
0001099584
0001284573
0001113149
0001592958
0001221651
0001385773
0001651427
0001564602
0001566262
0001571562
0001142225
0001487956
0001630714
0001609957
0001502648
0001502647
0001600672
0001778680
0001301133
0001715656
0001482906
0001374834
0001599811
0001629886
0001360041
0001301707
0001482595
0001388165
0001575139
0001256980
0001454890
0001546684
0001224763
0001332232
0001535572
0001260703
0001260702
0001349669
0001610093
0001502724
0001702606
0001497605
0001765589
0001535166
0001583196
0001634420
0001323304
0001567558
0001419493
0001280090
0001176971
0000879064
0001024533
0001353439
0001046422
0001401559
0001408870
0001170926
0001312474
0001731660
0001734382
0001659174
0001691562
0001553823
0001407974
0001312464
0001365114
0001357622
0001535806
0001231908
0001199529
0001596098
0001524725
0001753576
0001686557
0001713378
0001721113
0001732758
0001618767
0001567004
0001618753
0001255624
0001492591
0001777427
0001507824
0001522361
0001686327
0001199792
0001815649
0001309320
0001488311
0001819288
0001370713
0001710206
0001699892
0001794012
0001787359
0001818588
0001424878
0001419663
0001655472
0001356648
0001359399
0001213810
0001477697
0001388086
0001718502
0001422457
0001502145
0001447491
0001404891
0001450517
0001130925
0001301388
0001301389
0001544855
0001653184
0001284426
0001397127
0001453606
0001607186
0001282146
0001367850
0001107491
0001307767
0001801293
0001566951
0001688525
0001531406
0001555755
0001623712
0001672420
0001290446
0001672419
0000908170
0001471015
0001672418
0001672417
0001644793
0001539640
0001672416
0001672414
0001005792
0001254479
