FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
DEFM14A,/Archives/edgar/data/47518/000114036121035000/0001140361-21-035000.txt,0001140361-21-035000.txt,FALSE,FALSE
SC 13G/A,/Archives/edgar/data/47518/000090221921000398/0000902219-21-000398.txt,0000902219-21-000398.txt,FALSE,FALSE
PREM14A,/Archives/edgar/data/47518/000114036121033299/0001140361-21-033299.txt,0001140361-21-033299.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/47518/000114036121032772/0001140361-21-032772.txt,0001140361-21-032772.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/47518/000114036121030263/0001140361-21-030263.txt,0001140361-21-030263.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/47518/000114036121030260/0001140361-21-030260.txt,0001140361-21-030260.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/47518/000114036121030258/0001140361-21-030258.txt,0001140361-21-030258.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/47518/000114036121030257/0001140361-21-030257.txt,0001140361-21-030257.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/47518/000114036121030254/0001140361-21-030254.txt,0001140361-21-030254.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/47518/000114036121030255/0001140361-21-030255.txt,0001140361-21-030255.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/47518/000114036121030253/0001140361-21-030253.txt,0001140361-21-030253.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/47518/000114036121030117/0001140361-21-030117.txt,0001140361-21-030117.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47518/000114036121030113/0001140361-21-030113.txt,0001140361-21-030113.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47518/000004751821000079/0000047518-21-000079.txt,0000047518-21-000079.txt,FALSE,FALSE
4,/Archives/edgar/data/47518/000004751821000076/0000047518-21-000076.txt,0000047518-21-000076.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/47518/000004751821000074/0000047518-21-000074.txt,0000047518-21-000074.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47518/000004751821000072/0000047518-21-000072.txt,0000047518-21-000072.txt,FALSE,FALSE
4,/Archives/edgar/data/47518/000004751821000069/0000047518-21-000069.txt,0000047518-21-000069.txt,TRUE,TRUE
4,/Archives/edgar/data/47518/000004751821000067/0000047518-21-000067.txt,0000047518-21-000067.txt,TRUE,TRUE
SC 13G/A,/Archives/edgar/data/47518/000110465921079188/0001104659-21-079188.txt,0001104659-21-079188.txt,FALSE,FALSE
4,/Archives/edgar/data/47518/000004751821000065/0000047518-21-000065.txt,0000047518-21-000065.txt,TRUE,TRUE
SD,/Archives/edgar/data/47518/000004751821000063/0000047518-21-000063.txt,0000047518-21-000063.txt,FALSE,FALSE
4,/Archives/edgar/data/47518/000004751821000056/0000047518-21-000056.txt,0000047518-21-000056.txt,TRUE,TRUE
SC 13G/A,/Archives/edgar/data/47518/000083423721008178/0000834237-21-008178.txt,0000834237-21-008178.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/47518/000004751821000054/0000047518-21-000054.txt,0000047518-21-000054.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47518/000004751821000052/0000047518-21-000052.txt,0000047518-21-000052.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47518/000004751821000047/0000047518-21-000047.txt,0000047518-21-000047.txt,FALSE,FALSE
4,/Archives/edgar/data/47518/000004751821000041/0000047518-21-000041.txt,0000047518-21-000041.txt,TRUE,TRUE
4,/Archives/edgar/data/47518/000004751821000038/0000047518-21-000038.txt,0000047518-21-000038.txt,TRUE,TRUE
