Year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Operating Cash Flow,"-36,382,000","10,252,000","-53,006,000","-3,136,069","12,730,518","-2,593,546","-7,389,740","-127,182,516","-18,707,056","7,255,886","45,832,604","42,613,214","-97,598,026"
Captial Expenditure,"7,681,000","9,863,000","-19,388,000","-105,063","-134,243","58,000,000","-3,836,000","-7,286,130","-1,491,800","-33,088,617","2,734,127","36,427,492","29,423,045"
Cashflow from Investing,"2,220,000","-22,832,000","27,665,000","-16,529,947","580,732,101","129,716,670","59,466,718","166,027,696","-50,508,200","-65,840,985","-1,515,949","107,161,425","87,017,683"
Cash Flow from Financing,"-2,390,000","-22,900,000","-6,000","-10,375,206","-563,087,567","-127,011,807","-56,433,696","-97,430,677","-37,405,434","-13,667,166","399,628","-26,888,531","-29,271,599"
Net Change,"-36,552,000","-35,480,000","-25,347,000","-30,041,222","30,375,052","111,317","-4,356,718","-58,585,497","-106,620,690","-72,252,265","44,716,283","122,886,108","-39,851,942"
Opening Cash,"43,315,000","78,795,000","104,142,000","34,183,522","3,808,470","3,697,153","8,053,871","66,639,368","173,260,058","245,512,323","200,796,040","77,909,932","117,761,874"
Closing Cash,"6,763,000","43,315,000","78,795,000","4,142,300","34,183,522","3,808,470","3,697,153","8,053,871","66,639,368","173,260,058","245,512,323","200,796,040","77,909,932"
FCFF,"-44,063,000","389,000","-33,618,000","-3,031,006","12,864,761","-60,593,546","-3,553,740","-119,896,386","-17,215,256","40,344,503","43,098,477","6,185,722","-127,021,071"
FCFE,"-46,453,000","-22,511,000","-33,624,000","-13,406,212","-550,222,806","-187,605,353","-59,987,436","-217,327,063","-54,620,690","26,677,337","43,498,105","-20,702,809","-156,292,670"
