FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
424B3,/Archives/edgar/data/1537561/000110465921127144/0001104659-21-127144.txt,0001104659-21-127144.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921127143/0001104659-21-127143.txt,0001104659-21-127143.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921127142/0001104659-21-127142.txt,0001104659-21-127142.txt,FALSE,FALSE
8-K,/Archives/edgar/data/1537561/000110465921127048/0001104659-21-127048.txt,0001104659-21-127048.txt,FALSE,FALSE
4,/Archives/edgar/data/1537561/000110465921125585/0001104659-21-125585.txt,0001104659-21-125585.txt,TRUE,TRUE
3,/Archives/edgar/data/1537561/000110465921125521/0001104659-21-125521.txt,0001104659-21-125521.txt,TRUE,TRUE
424B3,/Archives/edgar/data/1537561/000110465921122022/0001104659-21-122022.txt,0001104659-21-122022.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921122020/0001104659-21-122020.txt,0001104659-21-122020.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921121997/0001104659-21-121997.txt,0001104659-21-121997.txt,FALSE,FALSE
8-K,/Archives/edgar/data/1537561/000110465921121978/0001104659-21-121978.txt,0001104659-21-121978.txt,FALSE,FALSE
4,/Archives/edgar/data/1537561/000110465921121638/0001104659-21-121638.txt,0001104659-21-121638.txt,TRUE,TRUE
4,/Archives/edgar/data/1537561/000110465921121636/0001104659-21-121636.txt,0001104659-21-121636.txt,TRUE,TRUE
4,/Archives/edgar/data/1537561/000110465921121634/0001104659-21-121634.txt,0001104659-21-121634.txt,TRUE,TRUE
4,/Archives/edgar/data/1537561/000110465921121632/0001104659-21-121632.txt,0001104659-21-121632.txt,TRUE,TRUE
4,/Archives/edgar/data/1537561/000110465921121625/0001104659-21-121625.txt,0001104659-21-121625.txt,TRUE,TRUE
424B3,/Archives/edgar/data/1537561/000110465921112386/0001104659-21-112386.txt,0001104659-21-112386.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921112384/0001104659-21-112384.txt,0001104659-21-112384.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921112383/0001104659-21-112383.txt,0001104659-21-112383.txt,FALSE,FALSE
8-K,/Archives/edgar/data/1537561/000110465921112286/0001104659-21-112286.txt,0001104659-21-112286.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921104947/0001104659-21-104947.txt,0001104659-21-104947.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921104946/0001104659-21-104946.txt,0001104659-21-104946.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921104945/0001104659-21-104945.txt,0001104659-21-104945.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/1537561/000110465921104937/0001104659-21-104937.txt,0001104659-21-104937.txt,FALSE,FALSE
4,/Archives/edgar/data/1537561/000110465921103581/0001104659-21-103581.txt,0001104659-21-103581.txt,TRUE,TRUE
3,/Archives/edgar/data/1537561/000110465921103579/0001104659-21-103579.txt,0001104659-21-103579.txt,TRUE,TRUE
8-K,/Archives/edgar/data/1537561/000110465921103466/0001104659-21-103466.txt,0001104659-21-103466.txt,FALSE,FALSE
3,/Archives/edgar/data/1537561/000110465921063446/0001104659-21-063446.txt,0001104659-21-063446.txt,TRUE,TRUE
424B3,/Archives/edgar/data/1537561/000110465921062259/0001104659-21-062259.txt,0001104659-21-062259.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921062258/0001104659-21-062258.txt,0001104659-21-062258.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921062257/0001104659-21-062257.txt,0001104659-21-062257.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/1537561/000110465921062236/0001104659-21-062236.txt,0001104659-21-062236.txt,FALSE,FALSE
8-K,/Archives/edgar/data/1537561/000110465921059711/0001104659-21-059711.txt,0001104659-21-059711.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921051651/0001104659-21-051651.txt,0001104659-21-051651.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921051650/0001104659-21-051650.txt,0001104659-21-051650.txt,FALSE,FALSE
424B3,/Archives/edgar/data/1537561/000110465921051649/0001104659-21-051649.txt,0001104659-21-051649.txt,FALSE,FALSE
8-K,/Archives/edgar/data/1537561/000110465921051643/0001104659-21-051643.txt,0001104659-21-051643.txt,FALSE,FALSE
