Year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Operating Cash Flow,"464,389,246","1,410,373,490","1,616,269,645","1,245,059,661","1,510,418,477","576,003,901","739,394,101","1,650,090,115","889,378,371","1,255,360,332","267,998,074","769,439,412","1,373,180,017"
Captial Expenditure,"584,141,983","2,468,110,936","1,077,765,815","1,317,170,958","3,324,071,650","538,690,541","254,932,642","411,046,966","-76,799,415","1,017,836,184","973,640,063","724,634,778","431,437,200"
Cashflow from Investing,"-269,873,160","-2,681,275,287","-965,879,498","-1,314,477,164","-3,474,727,100","-576,029,512","-385,150,705","-450,243,037","-527,224,205","-1,058,471,636","-1,128,400,062","-1,705,845,358","-1,260,777,467"
Cash Flow from Financing,"-215,382,882","1,293,748,642","-701,729,030","11,994,887","1,895,755,860","-179,764,447","-197,010,418","-1,000,174,256","-423,069,488","-199,081,279","709,207,024","989,627,746","-124,154,339"
Net Change,"-20,866,796","22,846,845","-51,338,883","-57,422,616","-68,552,763","-179,790,058","157,232,978","199,672,822","-60,915,322","-2,192,583","-151,194,964","53,221,800","-11,751,789"
Opening Cash,"102,509,993","79,663,148","131,002,031","188,424,647","256,977,410","436,767,468","279,534,490","79,861,668","140,776,990","142,969,573","294,164,537","240,942,737","252,694,526"
Closing Cash,"81,643,197","102,509,993","79,663,148","131,002,031","188,424,647","256,977,410","436,767,468","279,534,490","79,861,668","140,776,990","142,969,573","294,164,537","240,942,737"
FCFF,"-119,752,737","-1,057,737,446","538,503,830","-72,111,297","-1,813,653,173","37,313,360","484,461,459","1,239,043,149","966,177,786","237,524,148","-705,641,989","44,804,634","941,742,817"
FCFE,"-335,135,619","236,011,196","-163,225,200","-60,116,410","82,102,687","-142,451,087","287,451,041","238,868,893","543,108,298","38,442,869","3,565,035","1,034,432,380","817,588,478"
