Year,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Operating Cash Flow,"-44,946,000","-508,158,000","105,306,000","-235,826,000","52,929,000","-752,751,000","851,105,000","431,638,000","655,114,000","1,488,783,000","1,535,818,000","1,106,189,000"
Captial Expenditure,"56,086,000","61,659,000","113,527,000","40,369,000","295,410,000","831,099,000","984,410,000","754,097,000","1,142,357,000","1,093,016,000","1,889,623,000","2,410,407,000"
Cashflow from Investing,"-22,103,000","-48,713,000","-115,277,000","-40,369,000","-295,410,000","-831,099,000","-984,410,000","-754,097,000","-1,927,157,000","-1,206,516,000","-1,889,623,000","-2,410,407,000"
Cash Flow from Financing,"99,874,000","541,909,000","-87,779,000","366,265,000","-137,618,000","-168,002,000","2,534,415,000","96,173,000","1,415,111,000","-434,787,000","-492,323,000","659,020,000"
Net Change,"32,825,000","-14,962,000","-97,750,000","90,070,000","-380,099,000","-1,751,853,000","2,401,110,000","-226,286,000","143,068,000","-152,520,000","-846,128,000","-645,198,000"
Opening Cash,"7,258,000","22,220,000","119,970,000","29,900,000","409,999,000","2,501,852,000","100,742,000","327,028,000","183,960,000","336,480,000","136,948,000","782,146,000"
Closing Cash,"40,083,000","7,258,000","22,220,000","119,970,000","29,900,000","749,999,000","2,501,852,000","100,742,000","327,028,000","183,960,000","-709,180,000","136,948,000"
FCFF,"-101,032,000","-569,817,000","-8,221,000","-276,195,000","-242,481,000","-1,583,850,000","-133,305,000","-322,459,000","-487,243,000","395,767,000","-353,805,000","-1,304,218,000"
FCFE,"-1,158,000","-27,908,000","-96,000,000","90,070,000","-380,099,000","-1,751,852,000","2,401,110,000","-226,286,000","927,868,000","-39,020,000","-846,128,000","-645,198,000"
