Year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Operating Cash Flow,"-582,000","-2,740,000","-19,841,000","1,044,000","6,862,000","5,146,000","4,554,000","-35,556,000","8,020,000","39,240,000","-10,309,000","-12,234,000","-25,933,000"
Captial Expenditure,0,"132,000","83,000","190,000","54,000","46,000","51,000","5,484,000","157,000","-151,000","-726,000","-1,211,000","166,000"
Cashflow from Investing,"7,731,000","775,000","-571,000","682,000","-2,451,000","-3,079,000","-891,000","-6,964,000","-157,000","151,000","726,000","1,211,000","-166,000"
Cash Flow from Financing,"-14,574,000","19,110,000","3,359,000","-166,000",0,0,0,"40,000,000",0,0,"-457,000","-1,953,000","-293,000"
Net Change,"-7,425,000","17,145,000","-17,053,000","1,560,000","4,411,000","2,067,000","3,663,000","-2,520,000","7,863,000","39,391,000","-10,040,000","-12,976,000","-26,392,000"
Opening Cash,"18,284,000","1,139,000","18,192,000","16,632,000","12,221,000","10,154,000","6,491,000","9,011,000","1,148,000","-38,243,000","-28,203,000","-15,077,000","11,315,000"
Closing Cash,"10,859,000","18,284,000","1,139,000","18,192,000","16,632,000","12,221,000","10,154,000","6,491,000","9,011,000","1,148,000","-38,243,000","-28,053,000","-15,077,000"
FCFF,"-582,000","-2,872,000","-19,924,000","854,000","6,808,000","5,100,000","4,503,000","-41,040,000","7,863,000","39,391,000","-9,583,000","-11,023,000","-26,099,000"
FCFE,"-15,156,000","16,238,000","-16,565,000","688,000","6,808,000","5,100,000","4,503,000","-1,040,000","7,863,000","39,391,000","-10,040,000","-12,976,000","-26,392,000"
