Year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009
Operating Cash Flow,"1,572,080,000","-776,483,000","-1,024,000","375,353,000","1,314,053,000","1,207,327,000","151,137,000","89,747,000","145,982,000","-286,797,000","574,240,000","127,638,000"
Captial Expenditure,"278,546,000","668,386,000","3,157,010,000","311,283,000","381,001,000","19,569,000","208,013,000","458,248,000","540,732,000","115,877,000","6,548,000","217,826,000"
Cashflow from Investing,"-274,392,000","-650,862,000","-3,135,215,000","-397,814,000","-363,085,000","-118,915,000","-207,460,000","-457,486,000","-551,119,000","-117,161,000","40,996,000","-218,237,000"
Cash Flow from Financing,"-1,295,805,000","1,431,846,000","3,129,449,000","20,374,000","-943,937,000","-1,096,419,000","54,274,000","356,832,000","427,814,000","405,464,000","-615,877,000","88,675,000"
Net Change,"1,883,000","4,501,000","-6,790,000","-2,087,000","7,031,000","-8,007,000","-2,049,000","-10,907,000","22,677,000","1,506,000","-641,000","-1,924,000"
Opening Cash,"13,139,000","8,638,000","15,428,000","17,515,000","10,484,000","18,491,000","20,540,000","31,447,000","8,770,000","7,264,000","7,905,000","9,829,000"
Closing Cash,"15,022,000","13,139,000","8,638,000","15,428,000","17,515,000","10,484,000","18,491,000","20,540,000","31,447,000","8,770,000","7,264,000","7,905,000"
FCFF,"1,293,534,000","-1,444,869,000","-3,158,034,000","64,070,000","933,052,000","1,187,758,000","-56,876,000","-368,501,000","-394,750,000","-402,674,000","567,692,000","-90,188,000"
FCFE,"-2,271,000","-13,023,000","-28,585,000","84,444,000","-10,885,000","91,339,000","-2,602,000","-11,669,000","33,064,000","2,790,000","-48,185,000","-1,513,000"
