FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
3,/Archives/edgar/data/784199/000078419921000200/0000784199-21-000200.txt,0000784199-21-000200.txt,TRUE,TRUE
DEFA14A,/Archives/edgar/data/784199/000138713121009824/0001387131-21-009824.txt,0001387131-21-009824.txt,FALSE,FALSE
DEF 14A,/Archives/edgar/data/784199/000138713121009822/0001387131-21-009822.txt,0001387131-21-009822.txt,FALSE,FALSE
PRE 14A,/Archives/edgar/data/784199/000138713121009631/0001387131-21-009631.txt,0001387131-21-009631.txt,FALSE,FALSE
8-K,/Archives/edgar/data/784199/000078419921000198/0000784199-21-000198.txt,0000784199-21-000198.txt,FALSE,FALSE
4,/Archives/edgar/data/784199/000078419921000196/0000784199-21-000196.txt,0000784199-21-000196.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000194/0000784199-21-000194.txt,0000784199-21-000194.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000192/0000784199-21-000192.txt,0000784199-21-000192.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000190/0000784199-21-000190.txt,0000784199-21-000190.txt,TRUE,TRUE
S-3ASR,/Archives/edgar/data/784199/000078419921000188/0000784199-21-000188.txt,0000784199-21-000188.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/784199/000078419921000185/0000784199-21-000185.txt,0000784199-21-000185.txt,FALSE,FALSE
8-K,/Archives/edgar/data/784199/000078419921000183/0000784199-21-000183.txt,0000784199-21-000183.txt,FALSE,FALSE
4,/Archives/edgar/data/784199/000078419921000179/0000784199-21-000179.txt,0000784199-21-000179.txt,TRUE,TRUE
8-K,/Archives/edgar/data/784199/000078419921000177/0000784199-21-000177.txt,0000784199-21-000177.txt,FALSE,FALSE
4,/Archives/edgar/data/784199/000078419921000176/0000784199-21-000176.txt,0000784199-21-000176.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000173/0000784199-21-000173.txt,0000784199-21-000173.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000171/0000784199-21-000171.txt,0000784199-21-000171.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000169/0000784199-21-000169.txt,0000784199-21-000169.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000167/0000784199-21-000167.txt,0000784199-21-000167.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000165/0000784199-21-000165.txt,0000784199-21-000165.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000163/0000784199-21-000163.txt,0000784199-21-000163.txt,TRUE,TRUE
SD,/Archives/edgar/data/784199/000078419921000160/0000784199-21-000160.txt,0000784199-21-000160.txt,FALSE,FALSE
4,/Archives/edgar/data/784199/000078419921000158/0000784199-21-000158.txt,0000784199-21-000158.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000156/0000784199-21-000156.txt,0000784199-21-000156.txt,TRUE,TRUE
8-K,/Archives/edgar/data/784199/000078419921000154/0000784199-21-000154.txt,0000784199-21-000154.txt,FALSE,FALSE
3/A,/Archives/edgar/data/784199/000078419921000151/0000784199-21-000151.txt,0000784199-21-000151.txt,TRUE,TRUE
3/A,/Archives/edgar/data/784199/000078419921000149/0000784199-21-000149.txt,0000784199-21-000149.txt,TRUE,TRUE
3/A,/Archives/edgar/data/784199/000078419921000147/0000784199-21-000147.txt,0000784199-21-000147.txt,TRUE,TRUE
3/A,/Archives/edgar/data/784199/000078419921000145/0000784199-21-000145.txt,0000784199-21-000145.txt,TRUE,TRUE
3/A,/Archives/edgar/data/784199/000078419921000143/0000784199-21-000143.txt,0000784199-21-000143.txt,TRUE,TRUE
3/A,/Archives/edgar/data/784199/000078419921000141/0000784199-21-000141.txt,0000784199-21-000141.txt,TRUE,TRUE
3/A,/Archives/edgar/data/784199/000078419921000139/0000784199-21-000139.txt,0000784199-21-000139.txt,TRUE,TRUE
3/A,/Archives/edgar/data/784199/000078419921000137/0000784199-21-000137.txt,0000784199-21-000137.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000135/0000784199-21-000135.txt,0000784199-21-000135.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000133/0000784199-21-000133.txt,0000784199-21-000133.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000131/0000784199-21-000131.txt,0000784199-21-000131.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000129/0000784199-21-000129.txt,0000784199-21-000129.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000127/0000784199-21-000127.txt,0000784199-21-000127.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000125/0000784199-21-000125.txt,0000784199-21-000125.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000123/0000784199-21-000123.txt,0000784199-21-000123.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000121/0000784199-21-000121.txt,0000784199-21-000121.txt,TRUE,TRUE
4,/Archives/edgar/data/784199/000078419921000119/0000784199-21-000119.txt,0000784199-21-000119.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/784199/000078419921000117/0000784199-21-000117.txt,0000784199-21-000117.txt,FALSE,FALSE
8-K,/Archives/edgar/data/784199/000078419921000114/0000784199-21-000114.txt,0000784199-21-000114.txt,FALSE,FALSE
