FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
8-K,/Archives/edgar/data/12208/000119312521291024/0001193125-21-291024.txt,0001193125-21-291024.txt,FALSE,FALSE
4,/Archives/edgar/data/12208/000106299321008418/0001062993-21-008418.txt,0001062993-21-008418.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008416/0001062993-21-008416.txt,0001062993-21-008416.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008414/0001062993-21-008414.txt,0001062993-21-008414.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008412/0001062993-21-008412.txt,0001062993-21-008412.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008358/0001062993-21-008358.txt,0001062993-21-008358.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008356/0001062993-21-008356.txt,0001062993-21-008356.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008354/0001062993-21-008354.txt,0001062993-21-008354.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008352/0001062993-21-008352.txt,0001062993-21-008352.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008350/0001062993-21-008350.txt,0001062993-21-008350.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008256/0001062993-21-008256.txt,0001062993-21-008256.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008254/0001062993-21-008254.txt,0001062993-21-008254.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008252/0001062993-21-008252.txt,0001062993-21-008252.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008249/0001062993-21-008249.txt,0001062993-21-008249.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008247/0001062993-21-008247.txt,0001062993-21-008247.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008244/0001062993-21-008244.txt,0001062993-21-008244.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008242/0001062993-21-008242.txt,0001062993-21-008242.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321008240/0001062993-21-008240.txt,0001062993-21-008240.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321007992/0001062993-21-007992.txt,0001062993-21-007992.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321007240/0001062993-21-007240.txt,0001062993-21-007240.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321007080/0001062993-21-007080.txt,0001062993-21-007080.txt,TRUE,TRUE
4,/Archives/edgar/data/12208/000106299321007078/0001062993-21-007078.txt,0001062993-21-007078.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/12208/000001220821000039/0000012208-21-000039.txt,0000012208-21-000039.txt,FALSE,FALSE
8-K,/Archives/edgar/data/12208/000001220821000034/0000012208-21-000034.txt,0000012208-21-000034.txt,FALSE,FALSE
SD,/Archives/edgar/data/12208/000119312521163791/0001193125-21-163791.txt,0001193125-21-163791.txt,FALSE,FALSE
4,/Archives/edgar/data/12208/000106299321004022/0001062993-21-004022.txt,0001062993-21-004022.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/12208/000001220821000024/0000012208-21-000024.txt,0000012208-21-000024.txt,FALSE,FALSE
4,/Archives/edgar/data/12208/000106299321003968/0001062993-21-003968.txt,0001062993-21-003968.txt,TRUE,TRUE
8-K,/Archives/edgar/data/12208/000001220821000019/0000012208-21-000019.txt,0000012208-21-000019.txt,FALSE,FALSE
4,/Archives/edgar/data/12208/000106299321003522/0001062993-21-003522.txt,0001062993-21-003522.txt,TRUE,TRUE
