FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
424B3,/Archives/edgar/data/352736/000083975921000209/0000839759-21-000209.txt,0000839759-21-000209.txt,FALSE,FALSE
424B3,/Archives/edgar/data/352736/000083975921000208/0000839759-21-000208.txt,0000839759-21-000208.txt,FALSE,FALSE
424B3,/Archives/edgar/data/352736/000083975921000207/0000839759-21-000207.txt,0000839759-21-000207.txt,FALSE,FALSE
424B3,/Archives/edgar/data/352736/000083975921000206/0000839759-21-000206.txt,0000839759-21-000206.txt,FALSE,FALSE
424B3,/Archives/edgar/data/352736/000083975921000205/0000839759-21-000205.txt,0000839759-21-000205.txt,FALSE,FALSE
424B3,/Archives/edgar/data/352736/000083975921000204/0000839759-21-000204.txt,0000839759-21-000204.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/352736/999999999521001656/9999999995-21-001656.txt,9999999995-21-001656.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/352736/999999999521001655/9999999995-21-001655.txt,9999999995-21-001655.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/352736/999999999521001658/9999999995-21-001658.txt,9999999995-21-001658.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/352736/999999999521001659/9999999995-21-001659.txt,9999999995-21-001659.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/352736/999999999521001657/9999999995-21-001657.txt,9999999995-21-001657.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/352736/999999999521001660/9999999995-21-001660.txt,9999999995-21-001660.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/352736/999999999521001649/9999999995-21-001649.txt,9999999995-21-001649.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/352736/999999999521001647/9999999995-21-001647.txt,9999999995-21-001647.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/352736/999999999521001648/9999999995-21-001648.txt,9999999995-21-001648.txt,FALSE,FALSE
