Year,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009
Operating Cash Flow,"2,048,000",0,"74,762,000","-73,860,000","299,270,000","20,103,000","351,844,000","-282,401,000","134,318,000","80,686,684","86,508","-211,061,873"
Captial Expenditure,0,0,"210,702,000","263,647,000","268,169,000","286,708,000","824,632,000","197,540,000","56,966,000","178,137,094","87,211,289","688,079,580"
Cashflow from Investing,0,0,"-236,011,000","-856,147,000","-224,294,000","-290,697,000","-854,625,000","-210,844,000","-148,605,000","-204,306,113","-90,612,559","-701,949,580"
Cash Flow from Financing,0,0,"100,855,000","74,522,000","787,926,000","262,844,000","494,446,000","476,598,000","168,984,000","142,044,639","167,820,197","715,293,604"
Net Change,"2,048,000",0,"-60,394,000","-855,485,000","862,902,000","-7,750,000","-8,335,000","-16,647,000","154,697,000","18,425,210","77,294,146","-197,717,849"
Opening Cash,0,0,"234,156,000","1,089,641,000","226,739,000","234,489,000","242,824,000","259,471,000","104,774,000","85,604,562","8,310,416","206,028,265"
Closing Cash,"2,048,000",0,"173,762,000","234,156,000","1,089,641,000","226,739,000","234,489,000","242,824,000","259,471,000","104,029,772","85,604,562","8,310,416"
FCFF,"2,048,000",0,"-135,940,000","-337,507,000","31,101,000","-266,605,000","-472,788,000","-479,941,000","77,352,000","-97,450,410","-87,124,781","-899,141,453"
FCFE,"2,048,000",0,"-35,085,000","-262,985,000","819,027,000","-3,761,000","21,658,000","-3,343,000","246,336,000","44,594,229","80,695,416","-183,847,849"
