FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
8-K,/Archives/edgar/data/10795/000114036121028306/0001140361-21-028306.txt,0001140361-21-028306.txt,FALSE,FALSE
8-A12B,/Archives/edgar/data/10795/000114036121028170/0001140361-21-028170.txt,0001140361-21-028170.txt,FALSE,FALSE
424B2,/Archives/edgar/data/10795/000114036121028135/0001140361-21-028135.txt,0001140361-21-028135.txt,FALSE,FALSE
424B2,/Archives/edgar/data/10795/000114036121028134/0001140361-21-028134.txt,0001140361-21-028134.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10795/000001079521000061/0000010795-21-000061.txt,0000010795-21-000061.txt,FALSE,FALSE
FWP,/Archives/edgar/data/10795/000114036121027812/0001140361-21-027812.txt,0001140361-21-027812.txt,FALSE,FALSE
FWP,/Archives/edgar/data/10795/000114036121027810/0001140361-21-027810.txt,0001140361-21-027810.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10795/000114036121027724/0001140361-21-027724.txt,0001140361-21-027724.txt,FALSE,FALSE
424B2,/Archives/edgar/data/10795/000114036121027662/0001140361-21-027662.txt,0001140361-21-027662.txt,FALSE,FALSE
424B2,/Archives/edgar/data/10795/000114036121027661/0001140361-21-027661.txt,0001140361-21-027661.txt,FALSE,FALSE
4,/Archives/edgar/data/10795/000154340721000029/0001543407-21-000029.txt,0001543407-21-000029.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/10795/000001079521000057/0000010795-21-000057.txt,0000010795-21-000057.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10795/000114036121027063/0001140361-21-027063.txt,0001140361-21-027063.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10795/000001079521000054/0000010795-21-000054.txt,0000010795-21-000054.txt,FALSE,FALSE
4,/Archives/edgar/data/10795/000154340721000028/0001543407-21-000028.txt,0001543407-21-000028.txt,TRUE,TRUE
8-K,/Archives/edgar/data/10795/000119312521212422/0001193125-21-212422.txt,0001193125-21-212422.txt,FALSE,FALSE
11-K,/Archives/edgar/data/10795/000119312521203160/0001193125-21-203160.txt,0001193125-21-203160.txt,FALSE,FALSE
11-K,/Archives/edgar/data/10795/000119312521203148/0001193125-21-203148.txt,0001193125-21-203148.txt,FALSE,FALSE
11-K,/Archives/edgar/data/10795/000119312521203141/0001193125-21-203141.txt,0001193125-21-203141.txt,FALSE,FALSE
4,/Archives/edgar/data/10795/000154340721000027/0001543407-21-000027.txt,0001543407-21-000027.txt,TRUE,TRUE
SD,/Archives/edgar/data/10795/000119312521176718/0001193125-21-176718.txt,0001193125-21-176718.txt,FALSE,FALSE
4,/Archives/edgar/data/10795/000154340721000026/0001543407-21-000026.txt,0001543407-21-000026.txt,TRUE,TRUE
8-K,/Archives/edgar/data/10795/000114036121016246/0001140361-21-016246.txt,0001140361-21-016246.txt,FALSE,FALSE
424B5,/Archives/edgar/data/10795/000114036121016245/0001140361-21-016245.txt,0001140361-21-016245.txt,FALSE,FALSE
424B5,/Archives/edgar/data/10795/000114036121016242/0001140361-21-016242.txt,0001140361-21-016242.txt,FALSE,FALSE
S-3ASR,/Archives/edgar/data/10795/000114036121016191/0001140361-21-016191.txt,0001140361-21-016191.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/10795/000001079521000046/0000010795-21-000046.txt,0000010795-21-000046.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10795/000001079521000044/0000010795-21-000044.txt,0000010795-21-000044.txt,FALSE,FALSE
4,/Archives/edgar/data/10795/000154340721000025/0001543407-21-000025.txt,0001543407-21-000025.txt,TRUE,TRUE
8-K,/Archives/edgar/data/10795/000001079521000039/0000010795-21-000039.txt,0000010795-21-000039.txt,FALSE,FALSE
