Year,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007
Operating Cash Flow,"905,102,000","2,153,808,000","-1,378,557,000","4,704,482,000","5,298,151,000","4,887,376,000","491,795,000","2,750,542,000","260,523,000","988,193,000","2,138,364,000","-161,175,000","2,413,477,000"
Captial Expenditure,"3,408,554,000","2,844,913,000","5,349,133,000","2,490,898,000","3,821,115,000","8,902,676,000","2,649,457,000","2,362,194,000","2,572,668,000","1,810,052,000","887,528,000","1,103,403,000","936,493,000"
Cashflow from Investing,"-3,957,796,000","1,851,315,000","-3,893,286,000","735,980,000","-3,042,332,000","-7,909,028,000","-2,695,026,000","47,346,000","-2,222,501,000","-5,520,869,000","-2,128,400,000","-2,695,030,000","-932,578,000"
Cash Flow from Financing,"3,524,492,000","-3,944,241,000","3,200,620,000","-3,377,513,000","-5,005,916,000","4,695,106,000","973,537,000","-1,572,033,000","2,984,094,000","4,531,767,000","24,981,000","2,851,214,000","-1,461,542,000"
Net Change,"471,798,000","60,882,000","-2,071,223,000","2,062,949,000","-2,750,097,000","1,673,454,000","-1,229,694,000","1,225,855,000","1,022,116,000","-909,000","34,945,000","-4,991,000","19,357,000"
Opening Cash,"104,827,000","43,945,000","2,115,168,000","52,219,000","2,802,316,000","1,128,862,000","2,358,556,000","1,132,701,000","110,585,000","111,494,000","76,549,000","81,540,000","50,250,000"
Closing Cash,"576,625,000","104,827,000","43,945,000","2,115,168,000","52,219,000","2,802,316,000","1,128,862,000","2,358,556,000","1,132,701,000","110,585,000","111,494,000","76,549,000","69,607,000"
FCFF,"-2,503,452,000","-691,105,000","-6,727,690,000","2,213,584,000","1,477,036,000","-4,015,300,000","-2,157,662,000","388,348,000","-2,312,145,000","-821,859,000","1,250,836,000","-1,264,578,000","1,476,984,000"
FCFE,"1,021,040,000","-4,635,346,000","-3,527,070,000","-1,163,929,000","-3,528,880,000","679,806,000","-1,184,125,000","-1,183,685,000","671,949,000","3,709,908,000","1,275,817,000","1,586,636,000","15,442,000"
