FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
15-12B,/Archives/edgar/data/36047/000119312521190975/0001193125-21-190975.txt,0001193125-21-190975.txt,FALSE,FALSE
4,/Archives/edgar/data/36047/000089924321022644/0000899243-21-022644.txt,0000899243-21-022644.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022642/0000899243-21-022642.txt,0000899243-21-022642.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022641/0000899243-21-022641.txt,0000899243-21-022641.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022638/0000899243-21-022638.txt,0000899243-21-022638.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022636/0000899243-21-022636.txt,0000899243-21-022636.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022634/0000899243-21-022634.txt,0000899243-21-022634.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022633/0000899243-21-022633.txt,0000899243-21-022633.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022631/0000899243-21-022631.txt,0000899243-21-022631.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022630/0000899243-21-022630.txt,0000899243-21-022630.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022625/0000899243-21-022625.txt,0000899243-21-022625.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022624/0000899243-21-022624.txt,0000899243-21-022624.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022623/0000899243-21-022623.txt,0000899243-21-022623.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022619/0000899243-21-022619.txt,0000899243-21-022619.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022618/0000899243-21-022618.txt,0000899243-21-022618.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022615/0000899243-21-022615.txt,0000899243-21-022615.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022614/0000899243-21-022614.txt,0000899243-21-022614.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000089924321022611/0000899243-21-022611.txt,0000899243-21-022611.txt,TRUE,TRUE
25-NSE,/Archives/edgar/data/36047/000087666121000838/0000876661-21-000838.txt,0000876661-21-000838.txt,FALSE,FALSE
25-NSE,/Archives/edgar/data/36047/000087666121000837/0000876661-21-000837.txt,0000876661-21-000837.txt,FALSE,FALSE
S-8 POS,/Archives/edgar/data/36047/000119312521182331/0001193125-21-182331.txt,0001193125-21-182331.txt,FALSE,FALSE
S-8 POS,/Archives/edgar/data/36047/000119312521182322/0001193125-21-182322.txt,0001193125-21-182322.txt,FALSE,FALSE
S-8 POS,/Archives/edgar/data/36047/000119312521182316/0001193125-21-182316.txt,0001193125-21-182316.txt,FALSE,FALSE
S-8 POS,/Archives/edgar/data/36047/000119312521182297/0001193125-21-182297.txt,0001193125-21-182297.txt,FALSE,FALSE
S-8 POS,/Archives/edgar/data/36047/000119312521182280/0001193125-21-182280.txt,0001193125-21-182280.txt,FALSE,FALSE
S-8 POS,/Archives/edgar/data/36047/000119312521182277/0001193125-21-182277.txt,0001193125-21-182277.txt,FALSE,FALSE
8-K,/Archives/edgar/data/36047/000119312521182272/0001193125-21-182272.txt,0001193125-21-182272.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/36047/000003604721000033/0000036047-21-000033.txt,0000036047-21-000033.txt,FALSE,FALSE
8-K,/Archives/edgar/data/36047/000003604721000031/0000036047-21-000031.txt,0000036047-21-000031.txt,FALSE,FALSE
4,/Archives/edgar/data/36047/000112760221014810/0001127602-21-014810.txt,0001127602-21-014810.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000112760221014809/0001127602-21-014809.txt,0001127602-21-014809.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000112760221014808/0001127602-21-014808.txt,0001127602-21-014808.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000112760221014807/0001127602-21-014807.txt,0001127602-21-014807.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000112760221014806/0001127602-21-014806.txt,0001127602-21-014806.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000112760221014805/0001127602-21-014805.txt,0001127602-21-014805.txt,TRUE,TRUE
4,/Archives/edgar/data/36047/000112760221014804/0001127602-21-014804.txt,0001127602-21-014804.txt,TRUE,TRUE
