FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
8-K,/Archives/edgar/data/10456/000162828021020147/0001628280-21-020147.txt,0001628280-21-020147.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10456/000119312521290255/0001193125-21-290255.txt,0001193125-21-290255.txt,FALSE,FALSE
4,/Archives/edgar/data/10456/000159363621000003/0001593636-21-000003.txt,0001593636-21-000003.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000167806721000005/0001678067-21-000005.txt,0001678067-21-000005.txt,TRUE,TRUE
8-K,/Archives/edgar/data/10456/000119312521263688/0001193125-21-263688.txt,0001193125-21-263688.txt,FALSE,FALSE
4,/Archives/edgar/data/10456/000150033221000003/0001500332-21-000003.txt,0001500332-21-000003.txt,TRUE,TRUE
S-3ASR,/Archives/edgar/data/10456/000119312521228248/0001193125-21-228248.txt,0001193125-21-228248.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/10456/000162828021014825/0001628280-21-014825.txt,0001628280-21-014825.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10456/000162828021014820/0001628280-21-014820.txt,0001628280-21-014820.txt,FALSE,FALSE
4,/Archives/edgar/data/10456/000089924321026005/0000899243-21-026005.txt,0000899243-21-026005.txt,TRUE,TRUE
3,/Archives/edgar/data/10456/000089924321025642/0000899243-21-025642.txt,0000899243-21-025642.txt,TRUE,TRUE
SD,/Archives/edgar/data/10456/000162828021011396/0001628280-21-011396.txt,0001628280-21-011396.txt,FALSE,FALSE
4,/Archives/edgar/data/10456/000126293121000001/0001262931-21-000001.txt,0001262931-21-000001.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000184286621000003/0001842866-21-000003.txt,0001842866-21-000003.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000140056821000001/0001400568-21-000001.txt,0001400568-21-000001.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000120543821000002/0001205438-21-000002.txt,0001205438-21-000002.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000112416521000001/0001124165-21-000001.txt,0001124165-21-000001.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000132202821000001/0001322028-21-000001.txt,0001322028-21-000001.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000117453221000001/0001174532-21-000001.txt,0001174532-21-000001.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000120408121000001/0001204081-21-000001.txt,0001204081-21-000001.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000153302221000001/0001533022-21-000001.txt,0001533022-21-000001.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000110746821000003/0001107468-21-000003.txt,0001107468-21-000003.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000136014721000001/0001360147-21-000001.txt,0001360147-21-000001.txt,TRUE,TRUE
8-K,/Archives/edgar/data/10456/000119312521151879/0001193125-21-151879.txt,0001193125-21-151879.txt,FALSE,FALSE
S-8,/Archives/edgar/data/10456/000119312521150251/0001193125-21-150251.txt,0001193125-21-150251.txt,FALSE,FALSE
S-8,/Archives/edgar/data/10456/000119312521150241/0001193125-21-150241.txt,0001193125-21-150241.txt,FALSE,FALSE
S-8 POS,/Archives/edgar/data/10456/000119312521150232/0001193125-21-150232.txt,0001193125-21-150232.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10456/000162828021008034/0001628280-21-008034.txt,0001628280-21-008034.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/10456/000162828021008033/0001628280-21-008033.txt,0001628280-21-008033.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10456/000162828021008032/0001628280-21-008032.txt,0001628280-21-008032.txt,FALSE,FALSE
8-K,/Archives/edgar/data/10456/000162828021007596/0001628280-21-007596.txt,0001628280-21-007596.txt,FALSE,FALSE
EFFECT,/Archives/edgar/data/10456/999999999521001436/9999999995-21-001436.txt,9999999995-21-001436.txt,FALSE,FALSE
4,/Archives/edgar/data/10456/000171231421000004/0001712314-21-000004.txt,0001712314-21-000004.txt,TRUE,TRUE
424B3,/Archives/edgar/data/10456/000119312521116004/0001193125-21-116004.txt,0001193125-21-116004.txt,FALSE,FALSE
CORRESP,/Archives/edgar/data/10456/000119312521113018/0001193125-21-113018.txt,0001193125-21-113018.txt,FALSE,FALSE
SC 13G/A,/Archives/edgar/data/10456/000090221921000356/0000902219-21-000356.txt,0000902219-21-000356.txt,FALSE,FALSE
UPLOAD,/Archives/edgar/data/10456/000000000021004337/0000000000-21-004337.txt,0000000000-21-004337.txt,FALSE,FALSE
4,/Archives/edgar/data/10456/000120543821000001/0001205438-21-000001.txt,0001205438-21-000001.txt,TRUE,TRUE
4,/Archives/edgar/data/10456/000110746821000002/0001107468-21-000002.txt,0001107468-21-000002.txt,TRUE,TRUE
S-4,/Archives/edgar/data/10456/000119312521108827/0001193125-21-108827.txt,0001193125-21-108827.txt,FALSE,FALSE
