FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
424B5,/Archives/edgar/data/728387/000143774921023092/0001437749-21-023092.txt,0001437749-21-023092.txt,FALSE,FALSE
10-K,/Archives/edgar/data/728387/000143774921022693/0001437749-21-022693.txt,0001437749-21-022693.txt,FALSE,FALSE
8-K,/Archives/edgar/data/728387/000143774921022490/0001437749-21-022490.txt,0001437749-21-022490.txt,FALSE,FALSE
8-K,/Archives/edgar/data/728387/000143774921022207/0001437749-21-022207.txt,0001437749-21-022207.txt,FALSE,FALSE
8-K,/Archives/edgar/data/728387/000143774921020999/0001437749-21-020999.txt,0001437749-21-020999.txt,FALSE,FALSE
8-K,/Archives/edgar/data/728387/000143774921018363/0001437749-21-018363.txt,0001437749-21-018363.txt,FALSE,FALSE
4,/Archives/edgar/data/728387/000143774921016459/0001437749-21-016459.txt,0001437749-21-016459.txt,TRUE,TRUE
4,/Archives/edgar/data/728387/000143774921016456/0001437749-21-016456.txt,0001437749-21-016456.txt,TRUE,TRUE
4,/Archives/edgar/data/728387/000143774921016451/0001437749-21-016451.txt,0001437749-21-016451.txt,TRUE,TRUE
4,/Archives/edgar/data/728387/000143774921016448/0001437749-21-016448.txt,0001437749-21-016448.txt,TRUE,TRUE
4,/Archives/edgar/data/728387/000143774921016445/0001437749-21-016445.txt,0001437749-21-016445.txt,TRUE,TRUE
4,/Archives/edgar/data/728387/000143774921016443/0001437749-21-016443.txt,0001437749-21-016443.txt,TRUE,TRUE
4,/Archives/edgar/data/728387/000143774921016441/0001437749-21-016441.txt,0001437749-21-016441.txt,TRUE,TRUE
4,/Archives/edgar/data/728387/000143774921016439/0001437749-21-016439.txt,0001437749-21-016439.txt,TRUE,TRUE
8-K,/Archives/edgar/data/728387/000143774921014071/0001437749-21-014071.txt,0001437749-21-014071.txt,FALSE,FALSE
8-K,/Archives/edgar/data/728387/000143774921013733/0001437749-21-013733.txt,0001437749-21-013733.txt,FALSE,FALSE
SD,/Archives/edgar/data/728387/000143774921013548/0001437749-21-013548.txt,0001437749-21-013548.txt,FALSE,FALSE
424B5,/Archives/edgar/data/728387/000143774921012716/0001437749-21-012716.txt,0001437749-21-012716.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/728387/000143774921012141/0001437749-21-012141.txt,0001437749-21-012141.txt,FALSE,FALSE
8-K,/Archives/edgar/data/728387/000143774921012055/0001437749-21-012055.txt,0001437749-21-012055.txt,FALSE,FALSE
