FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
3,/Archives/edgar/data/701288/000143776821000002/0001437768-21-000002.txt,0001437768-21-000002.txt,TRUE,TRUE
4,/Archives/edgar/data/701288/000143776821000001/0001437768-21-000001.txt,0001437768-21-000001.txt,TRUE,TRUE
8-K,/Archives/edgar/data/701288/000110465921111499/0001104659-21-111499.txt,0001104659-21-111499.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/701288/000165495421008638/0001654954-21-008638.txt,0001654954-21-008638.txt,FALSE,FALSE
8-K,/Archives/edgar/data/701288/000117184321005697/0001171843-21-005697.txt,0001171843-21-005697.txt,FALSE,FALSE
8-K,/Archives/edgar/data/701288/000110465921071853/0001104659-21-071853.txt,0001104659-21-071853.txt,FALSE,FALSE
SD,/Archives/edgar/data/701288/000165495421006270/0001654954-21-006270.txt,0001654954-21-006270.txt,FALSE,FALSE
4,/Archives/edgar/data/701288/000140323321000001/0001403233-21-000001.txt,0001403233-21-000001.txt,TRUE,TRUE
4,/Archives/edgar/data/701288/000124097221000002/0001240972-21-000002.txt,0001240972-21-000002.txt,TRUE,TRUE
4,/Archives/edgar/data/701288/000108553521000002/0001085535-21-000002.txt,0001085535-21-000002.txt,TRUE,TRUE
4,/Archives/edgar/data/701288/000170036621000001/0001700366-21-000001.txt,0001700366-21-000001.txt,TRUE,TRUE
S-8,/Archives/edgar/data/701288/000110465921070293/0001104659-21-070293.txt,0001104659-21-070293.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/701288/000165495421005359/0001654954-21-005359.txt,0001654954-21-005359.txt,FALSE,FALSE
8-K,/Archives/edgar/data/701288/000117184321003347/0001171843-21-003347.txt,0001171843-21-003347.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/701288/000110465921047289/0001104659-21-047289.txt,0001104659-21-047289.txt,FALSE,FALSE
DEF 14A,/Archives/edgar/data/701288/000110465921047283/0001104659-21-047283.txt,0001104659-21-047283.txt,FALSE,FALSE
