FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
4,/Archives/edgar/data/72444/000143774921023608/0001437749-21-023608.txt,0001437749-21-023608.txt,TRUE,TRUE
3,/Archives/edgar/data/72444/000143774921023446/0001437749-21-023446.txt,0001437749-21-023446.txt,TRUE,TRUE
8-K,/Archives/edgar/data/72444/000143774921022493/0001437749-21-022493.txt,0001437749-21-022493.txt,FALSE,FALSE
8-K/A,/Archives/edgar/data/72444/000143774921022254/0001437749-21-022254.txt,0001437749-21-022254.txt,FALSE,FALSE
424B5,/Archives/edgar/data/72444/000143774921022232/0001437749-21-022232.txt,0001437749-21-022232.txt,FALSE,FALSE
8-K,/Archives/edgar/data/72444/000143774921022233/0001437749-21-022233.txt,0001437749-21-022233.txt,FALSE,FALSE
424B5,/Archives/edgar/data/72444/000143774921022218/0001437749-21-022218.txt,0001437749-21-022218.txt,FALSE,FALSE
4,/Archives/edgar/data/72444/000143774921022057/0001437749-21-022057.txt,0001437749-21-022057.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921020763/0001437749-21-020763.txt,0001437749-21-020763.txt,TRUE,TRUE
3,/Archives/edgar/data/72444/000143774921020762/0001437749-21-020762.txt,0001437749-21-020762.txt,TRUE,TRUE
8-K,/Archives/edgar/data/72444/000143774921020715/0001437749-21-020715.txt,0001437749-21-020715.txt,FALSE,FALSE
4,/Archives/edgar/data/72444/000143774921019515/0001437749-21-019515.txt,0001437749-21-019515.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921019514/0001437749-21-019514.txt,0001437749-21-019514.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/72444/000143774921018764/0001437749-21-018764.txt,0001437749-21-018764.txt,FALSE,FALSE
8-K,/Archives/edgar/data/72444/000143774921018751/0001437749-21-018751.txt,0001437749-21-018751.txt,FALSE,FALSE
8-K,/Archives/edgar/data/72444/000143774921018143/0001437749-21-018143.txt,0001437749-21-018143.txt,FALSE,FALSE
4,/Archives/edgar/data/72444/000143774921017301/0001437749-21-017301.txt,0001437749-21-017301.txt,TRUE,TRUE
8-K,/Archives/edgar/data/72444/000143774921017163/0001437749-21-017163.txt,0001437749-21-017163.txt,FALSE,FALSE
8-K,/Archives/edgar/data/72444/000143774921016718/0001437749-21-016718.txt,0001437749-21-016718.txt,FALSE,FALSE
S-8,/Archives/edgar/data/72444/000143774921015302/0001437749-21-015302.txt,0001437749-21-015302.txt,FALSE,FALSE
4,/Archives/edgar/data/72444/000143774921015300/0001437749-21-015300.txt,0001437749-21-015300.txt,TRUE,TRUE
8-K,/Archives/edgar/data/72444/000143774921015258/0001437749-21-015258.txt,0001437749-21-015258.txt,FALSE,FALSE
4,/Archives/edgar/data/72444/000143774921015115/0001437749-21-015115.txt,0001437749-21-015115.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921015114/0001437749-21-015114.txt,0001437749-21-015114.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921015113/0001437749-21-015113.txt,0001437749-21-015113.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921015112/0001437749-21-015112.txt,0001437749-21-015112.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921015110/0001437749-21-015110.txt,0001437749-21-015110.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921015075/0001437749-21-015075.txt,0001437749-21-015075.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921015074/0001437749-21-015074.txt,0001437749-21-015074.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921015073/0001437749-21-015073.txt,0001437749-21-015073.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921014727/0001437749-21-014727.txt,0001437749-21-014727.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921014725/0001437749-21-014725.txt,0001437749-21-014725.txt,TRUE,TRUE
4/A,/Archives/edgar/data/72444/000143774921014721/0001437749-21-014721.txt,0001437749-21-014721.txt,TRUE,TRUE
4/A,/Archives/edgar/data/72444/000143774921014720/0001437749-21-014720.txt,0001437749-21-014720.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921014606/0001437749-21-014606.txt,0001437749-21-014606.txt,TRUE,TRUE
4,/Archives/edgar/data/72444/000143774921011553/0001437749-21-011553.txt,0001437749-21-011553.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/72444/000143774921011133/0001437749-21-011133.txt,0001437749-21-011133.txt,FALSE,FALSE
8-K,/Archives/edgar/data/72444/000143774921010590/0001437749-21-010590.txt,0001437749-21-010590.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/72444/000114036121015113/0001140361-21-015113.txt,0001140361-21-015113.txt,FALSE,FALSE
DEF 14A,/Archives/edgar/data/72444/000114036121015110/0001140361-21-015110.txt,0001140361-21-015110.txt,FALSE,FALSE
3,/Archives/edgar/data/72444/000143774921009715/0001437749-21-009715.txt,0001437749-21-009715.txt,TRUE,TRUE
8-K,/Archives/edgar/data/72444/000143774921009711/0001437749-21-009711.txt,0001437749-21-009711.txt,FALSE,FALSE
8-K,/Archives/edgar/data/72444/000143774921008846/0001437749-21-008846.txt,0001437749-21-008846.txt,FALSE,FALSE
