FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
8-K,/Archives/edgar/data/47129/000165785321000085/0001657853-21-000085.txt,0001657853-21-000085.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921123678/0001104659-21-123678.txt,0001104659-21-123678.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921122831/0001104659-21-122831.txt,0001104659-21-122831.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921115131/0001104659-21-115131.txt,0001104659-21-115131.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921106999/0001104659-21-106999.txt,0001104659-21-106999.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000165785321000076/0001657853-21-000076.txt,0001657853-21-000076.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/47129/000165785321000074/0001657853-21-000074.txt,0001657853-21-000074.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921098957/0001104659-21-098957.txt,0001104659-21-098957.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921089858/0001104659-21-089858.txt,0001104659-21-089858.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921081986/0001104659-21-081986.txt,0001104659-21-081986.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921069414/0001104659-21-069414.txt,0001104659-21-069414.txt,FALSE,FALSE
8-K/A,/Archives/edgar/data/47129/000110465921066944/0001104659-21-066944.txt,0001104659-21-066944.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921066499/0001104659-21-066499.txt,0001104659-21-066499.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921063198/0001104659-21-063198.txt,0001104659-21-063198.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000165785321000015/0001657853-21-000015.txt,0001657853-21-000015.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/47129/000165785321000013/0001657853-21-000013.txt,0001657853-21-000013.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921054169/0001104659-21-054169.txt,0001104659-21-054169.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921052025/0001104659-21-052025.txt,0001104659-21-052025.txt,FALSE,FALSE
8-K,/Archives/edgar/data/47129/000110465921047273/0001104659-21-047273.txt,0001104659-21-047273.txt,FALSE,FALSE
