FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
4,/Archives/edgar/data/704440/000116169721000476/0001161697-21-000476.txt,0001161697-21-000476.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000474/0001161697-21-000474.txt,0001161697-21-000474.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000472/0001161697-21-000472.txt,0001161697-21-000472.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000470/0001161697-21-000470.txt,0001161697-21-000470.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000468/0001161697-21-000468.txt,0001161697-21-000468.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000466/0001161697-21-000466.txt,0001161697-21-000466.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000464/0001161697-21-000464.txt,0001161697-21-000464.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000462/0001161697-21-000462.txt,0001161697-21-000462.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000460/0001161697-21-000460.txt,0001161697-21-000460.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000391/0001161697-21-000391.txt,0001161697-21-000391.txt,TRUE,TRUE
8-K,/Archives/edgar/data/704440/000116169721000375/0001161697-21-000375.txt,0001161697-21-000375.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/704440/000116169721000374/0001161697-21-000374.txt,0001161697-21-000374.txt,FALSE,FALSE
4,/Archives/edgar/data/704440/000116169721000336/0001161697-21-000336.txt,0001161697-21-000336.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000334/0001161697-21-000334.txt,0001161697-21-000334.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000332/0001161697-21-000332.txt,0001161697-21-000332.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000330/0001161697-21-000330.txt,0001161697-21-000330.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000328/0001161697-21-000328.txt,0001161697-21-000328.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000326/0001161697-21-000326.txt,0001161697-21-000326.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000324/0001161697-21-000324.txt,0001161697-21-000324.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000322/0001161697-21-000322.txt,0001161697-21-000322.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000320/0001161697-21-000320.txt,0001161697-21-000320.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000298/0001161697-21-000298.txt,0001161697-21-000298.txt,TRUE,TRUE
3,/Archives/edgar/data/704440/000116169721000284/0001161697-21-000284.txt,0001161697-21-000284.txt,TRUE,TRUE
3,/Archives/edgar/data/704440/000116169721000282/0001161697-21-000282.txt,0001161697-21-000282.txt,TRUE,TRUE
8-K,/Archives/edgar/data/704440/000116169721000276/0001161697-21-000276.txt,0001161697-21-000276.txt,FALSE,FALSE
4,/Archives/edgar/data/704440/000116169721000267/0001161697-21-000267.txt,0001161697-21-000267.txt,TRUE,TRUE
10-Q,/Archives/edgar/data/704440/000116169721000247/0001161697-21-000247.txt,0001161697-21-000247.txt,FALSE,FALSE
8-K,/Archives/edgar/data/704440/000116169721000246/0001161697-21-000246.txt,0001161697-21-000246.txt,FALSE,FALSE
4,/Archives/edgar/data/704440/000116169721000210/0001161697-21-000210.txt,0001161697-21-000210.txt,TRUE,TRUE
3,/Archives/edgar/data/704440/000116169721000208/0001161697-21-000208.txt,0001161697-21-000208.txt,TRUE,TRUE
SC 13D/A,/Archives/edgar/data/704440/000116169721000202/0001161697-21-000202.txt,0001161697-21-000202.txt,FALSE,FALSE
4,/Archives/edgar/data/704440/000116169721000200/0001161697-21-000200.txt,0001161697-21-000200.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000198/0001161697-21-000198.txt,0001161697-21-000198.txt,TRUE,TRUE
DEF 14A,/Archives/edgar/data/704440/000116169721000196/0001161697-21-000196.txt,0001161697-21-000196.txt,FALSE,FALSE
4,/Archives/edgar/data/704440/000116169721000193/0001161697-21-000193.txt,0001161697-21-000193.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000191/0001161697-21-000191.txt,0001161697-21-000191.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000188/0001161697-21-000188.txt,0001161697-21-000188.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000186/0001161697-21-000186.txt,0001161697-21-000186.txt,TRUE,TRUE
4,/Archives/edgar/data/704440/000116169721000184/0001161697-21-000184.txt,0001161697-21-000184.txt,TRUE,TRUE
