CIK
0001346147
0001143414
0001342230
0001112006
0001565206
0001166434
0001735080
0001686853
0001570829
0001761464
0001280905
0001408641
0001459759
0001660155
0001618926
0001652350
0001437564
0001432668
0001135973
0001119112
0001270907
0001081377
0001057217
0001041886
0000874294
0000863807
0001624016
0001049253
0001798098
0001786255
0001257078
0001091293
0001178610
0001280029
0001298774
0001296060
0001308846
0001308519
0001316097
0001317962
0001328975
0001383705
0001400030
0001400450
0001409395
0001425630
0001364432
0001465066
0001810872
0001350511
0001306477
0001335147
0000908025
0001829368
0001828413
0001406514
0001495663
0001397726
0001411427
0001308605
0001637535
0001391581
0001391580
0001827270
0001330445
0001330985
0001654190
0001625170
0001557587
0001832801
0001717237
0001717239
0001717247
0001717250
0001752733
0001752678
0001752677
0001752676
0001675574
0001675575
0001681320
0001681321
0001717251
0001717175
0001753527
0001753526
0001653613
0001633608
0001633609
0001633610
0001653612
0001633611
0001641221
0001540937
0001583862
0001587757
0001587758
0001592185
0001590151
0001593025
0001608719
0001609996
0001614079
0001614384
0001540938
0001618430
0001625863
0001628319
0001628318
0001628317
0001632785
0001639732
0001545791
0001564464
0001566095
0001572474
0001572475
0001582602
0001764214
0001690257
0001674940
0001647075
0001720171
0001675573
0001640841
0001695839
0001667469
0001698883
0001757797
0001653098
0001826621
0001685363
0001596724
0001603459
0001635495
0001685825
0001593972
0001626822
0001639881
0001655023
0001745011
0001649017
0001747044
0001791037
0001826619
0001724272
0001664718
0001664693
0001709841
0001632418
0001562678
0001787073
0001639399
0001628713
0001431997
0001410941
0001556203
0001771662
0001657740
0001657741
0001701405
0001334306
0001369620
0001100844
0001406266
0001060243
0001342507
0001080559
0001080649
0001080560
0001079169
0001783647
0001487118
0001622655
0001096491
0001305581
0001567497
0001345188
0001096492
0001013149
0001630340
0001128735
0001423370
0001422866
0001351706
0001387294
0001169584
0001091752
0001277492
0001584216
0001496097
0001416290
0001342789
0001322600
0001334105
0001322879
0001411482
0001741760
0001119488
0001563474
0001708752
0001759396
0001465794
0001039784
0001480796
0001497056
0001813832
0001794820
0001388041
0001137115
0001668235
0001334303
0001352060
0001360982
0001070906
0001413983
0001443108
0001343785
0001178126
0000889330
0001347524
0001651208
0000714774
0001792955
0001795984
0001815693
0001785752
0001788252
0001782728
0001782730
0001785756
0001785754
0001785753
0001802783
0001802782
0001780028
0001665654
0001016938
0001580092
0001824621
0001172863
0001571626
0001747081
0001467749
0001096279
0001553512
0001451219
0001321079
0001433964
0001518117
0001487507
0001315199
0001343339
0001828787
0001818369
0001806539
0001505874
0001092124
0001419760
0001656226
0000852948
0001075493
0001071027
0001071028
0001071030
0001519104
0001697905
0000809365
0001319974
0001545434
0001733786
0001290005
0001530739
0001804880
0001145724
0001824972
0001534064
0001222702
0001326346
0001364362
0001480056
0001526031
0001676805
0001336358
0001833005
0001524758
0001493357
0001267664
0001568069
0001435990
0001437258
0001479363
0001585909
0001025857
0001478368
0001092438
0001128236
0000799319
0000919594
0000919593
0001812623
0001207807
0001789070
0001658637
0001288473
0001277069
0001258097
0001578288
0001413083
0001520269
0001320863
0001534172
0001666728
0001634403
0001606573
0001794361
0001666060
0001188716
0001371139
0001168482
0001083214
0001430009
0001703861
0001622433
0001678715
0001583620
0001699592
0001549219
0001120580
0001822195
0001180124
0001828800
0001143980
0001555361
0001664005
0001343708
0001753756
0001543636
0001569840
0001408227
0001798747
0001170161
0001358490
0001735598
0001516752
0001704205
0001433171
0001346355
0001728259
0001304504
0001360739
0001419535
0001653878
0001501580
0001395014
0001708100
0001331256
0001609941
0001543061
0001534269
0001795610
0001106021
0001418454
0001180547
0001777546
0001582607
0001510455
0001126931
0001581905
0001613833
0001173413
0001645370
0001426213
0001650265
0001445491
0001495817
0001519190
0001395746
0001395745
0001395741
0001395740
0001395744
0001395742
0001395743
0001545754
0001061238
0001285643
0001767679
0001415615
0001655117
0001402225
0001693900
0001355123
0001192412
0001426999
0001799644
0001707785
0001199824
0001719014
0001553382
0001674790
0001166996
0001166993
0001166994
0001167000
0001166997
0001166999
0001279407
0001079588
0001810388
0001380365
0001440826
0001329112
0001436106
0001603435
0001348232
0001615369
0001273749
0001202663
0001695644
0000834720
0001500303
0001648874
0001639013
0001508229
0001641031
0001817371
0001817329
0001258066
0000847555
0001437625
0001305447
0001618513
0001683165
0001612266
0001327526
0001550694
0001515102
0001421440
0001480075
0001432113
0001493609
0001403992
0001266517
0000735780
0001538984
0001744988
0001753307
0001706304
0000943097
0001670429
0001734379
0001219572
0001158943
0001379079
0001531394
0000908415
0001820040
0001824036
0000810477
0000760611
0000787623
0001352004
0001129132
0001824281
0001650047
0001795254
0001499647
0001615091
0001627989
0001436339
0001780594
0001318202
0001823800
0001649612
0001609021
0001609020
0001709672
0001807065
0001079573
0001545904
0001600246
0001389473
0001279306
0001325209
0001566550
0001667491
0001453717
0001598935
0001500732
0001508828
0001500731
0001491506
0001564281
0001491507
0001407108
0001550192
0001508829
0001349178
0001512036
0001550193
0001491505
0001391143
0001502603
0001644241
0001461884
0001336104
0001072771
0001232720
0001574092
0001278177
0000078536
0001471795
0001542460
0001827731
0001599121
0001083945
0001032575
0001745611
0001642984
0001669760
0001748454
0001216657
0001823580
0001735787
0001767789
0001264103
0001437095
0001469939
0001485919
0001327479
0001554736
0001748133
0001162298
0001166926
0001815065
0001275743
0001383683
0001442009
0001059076
0000932143
0000909792
0001513298
0000858484
0000832475
0000832476
0000842812
0000849623
0000875347
0000813814
0000893583
0001588614
0001648391
0001514900
0001004981
0001743742
0001690313
0001603672
0001326643
0001040543
0001437854
0001346487
0001396076
0001622525
0001236415
0001124265
0001653413
0001653414
0001653415
0001503318
0001783964
0001540456
0001540457
0001540458
0001540459
0001691418
0001121902
0001806192
0001162089
0001661393
0001449685
0000811524
0001341388
0001426778
0001786590
0001077058
0000811430
0000857488
0000849978
0000850669
0001349592
0000886265
0000353965
0000886277
0000886280
0000886267
0000886268
0001131175
0001131176
0001131177
0000886281
0001162381
0001162382
0000812563
0001162383
0000875131
0001162384
0001162385
0000883967
0001232744
0000887157
0000887158
0001217500
0001217502
0001217504
0001217505
0001217506
0001217510
0001217512
0001217513
0000703704
0000832206
0000832207
0000806382
0000817132
0000832208
0000883963
0001007571
0000768845
0001000191
0000792901
0000049706
0000049707
0000768836
0000813831
0000809061
0000843023
0000843024
0000822816
0001675435
0001387250
0001436625
0001729331
0001694878
0001694995
0001563947
0001323166
0001318143
0001113364
0001095311
0001167976
0000940487
0001480055
0001336526
0001271478
0001114654
0001816087
0001035472
0001621363
0001076413
0001336844
0001739401
0001733946
0001784655
0001776207
0001165483
0001606232
0001001185
0001616775
0001566859
0001310249
0001551269
0001163611
0001200865
0001770877
0001411155
0001711621
0000836972
0000774482
0000803511
0000821097
0000853735
0000867640
0000879045
0000315806
0000311780
0000350202
0000357047
0000727047
0000727048
0001669624
0001178593
0001178594
0001671195
0001500206
0001694612
0001730588
0001662121
0001744532
0001744531
0001762064
0001523979
0001612942
0001555728
0001710504
0001270024
0001687220
0001295258
0001490355
0001439443
0000800645
0001345358
0001219002
0001315987
0001429808
0000845299
0001100688
0001684504
0001061915
0001076363
0001522421
0001803691
0001830292
0001548917
0001453199
0001818504
0001805105
0001813205
0001794148
0001794149
0001804031
0001804028
0001819505
0001818505
0001791956
0001790377
0001803547
0001805107
0001805108
0001791915
0001802158
0001818506
0001791957
0001779789
0001173210
0001581038
0001144660
0001080650
0001080651
0001082676
0001617589
0001179970
0001080653
0000789943
0001544931
0001080655
0001144657
0001144659
0000052485
0001144658
0001181659
0001181657
0001076103
0001182248
0001182251
0001181656
0001181654
0001181651
0001181638
0001181637
0001181639
0001181650
0001181635
0001181661
0001181636
0001181634
0001181660
0001181648
0001437883
0001238980
0001614263
0001544373
0001576413
0000313625
0001098416
0001567977
0001616401
0001536289
0001464903
0001782349
0001380092
0001317380
0001384896
0001558277
0001459669
0001533512
0001533513
0001533514
0001565477
0001612295
0001421660
0001024135
0001749696
0001490628
0001029497
