FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
3,/Archives/edgar/data/772406/000127390221000086/0001273902-21-000086.txt,0001273902-21-000086.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000084/0001273902-21-000084.txt,0001273902-21-000084.txt,TRUE,TRUE
8-K,/Archives/edgar/data/772406/000077240621000040/0000772406-21-000040.txt,0000772406-21-000040.txt,FALSE,FALSE
8-K,/Archives/edgar/data/772406/000077240621000036/0000772406-21-000036.txt,0000772406-21-000036.txt,FALSE,FALSE
4,/Archives/edgar/data/772406/000127390221000080/0001273902-21-000080.txt,0001273902-21-000080.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000078/0001273902-21-000078.txt,0001273902-21-000078.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000076/0001273902-21-000076.txt,0001273902-21-000076.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000074/0001273902-21-000074.txt,0001273902-21-000074.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000072/0001273902-21-000072.txt,0001273902-21-000072.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000071/0001273902-21-000071.txt,0001273902-21-000071.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000070/0001273902-21-000070.txt,0001273902-21-000070.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000069/0001273902-21-000069.txt,0001273902-21-000069.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000068/0001273902-21-000068.txt,0001273902-21-000068.txt,TRUE,TRUE
8-K,/Archives/edgar/data/772406/000077240621000033/0000772406-21-000033.txt,0000772406-21-000033.txt,FALSE,FALSE
4,/Archives/edgar/data/772406/000127390221000060/0001273902-21-000060.txt,0001273902-21-000060.txt,TRUE,TRUE
8-K,/Archives/edgar/data/772406/000115752321000939/0001157523-21-000939.txt,0001157523-21-000939.txt,FALSE,FALSE
10-Q,/Archives/edgar/data/772406/000077240621000030/0000772406-21-000030.txt,0000772406-21-000030.txt,FALSE,FALSE
8-K,/Archives/edgar/data/772406/000077240621000024/0000772406-21-000024.txt,0000772406-21-000024.txt,FALSE,FALSE
8-K,/Archives/edgar/data/772406/000115752321000849/0001157523-21-000849.txt,0001157523-21-000849.txt,FALSE,FALSE
4,/Archives/edgar/data/772406/000127390221000058/0001273902-21-000058.txt,0001273902-21-000058.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000056/0001273902-21-000056.txt,0001273902-21-000056.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000055/0001273902-21-000055.txt,0001273902-21-000055.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000052/0001273902-21-000052.txt,0001273902-21-000052.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000049/0001273902-21-000049.txt,0001273902-21-000049.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000048/0001273902-21-000048.txt,0001273902-21-000048.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000045/0001273902-21-000045.txt,0001273902-21-000045.txt,TRUE,TRUE
DEFA14A,/Archives/edgar/data/772406/000077240621000020/0000772406-21-000020.txt,0000772406-21-000020.txt,FALSE,FALSE
DEF 14A,/Archives/edgar/data/772406/000077240621000019/0000772406-21-000019.txt,0000772406-21-000019.txt,FALSE,FALSE
SD,/Archives/edgar/data/772406/000077240621000016/0000772406-21-000016.txt,0000772406-21-000016.txt,FALSE,FALSE
3,/Archives/edgar/data/772406/000127390221000043/0001273902-21-000043.txt,0001273902-21-000043.txt,TRUE,TRUE
10-K,/Archives/edgar/data/772406/000077240621000013/0000772406-21-000013.txt,0000772406-21-000013.txt,FALSE,FALSE
4,/Archives/edgar/data/772406/000127390221000039/0001273902-21-000039.txt,0001273902-21-000039.txt,TRUE,TRUE
4,/Archives/edgar/data/772406/000127390221000037/0001273902-21-000037.txt,0001273902-21-000037.txt,TRUE,TRUE
8-K,/Archives/edgar/data/772406/000115752321000570/0001157523-21-000570.txt,0001157523-21-000570.txt,FALSE,FALSE
8-K,/Archives/edgar/data/772406/000115752321000541/0001157523-21-000541.txt,0001157523-21-000541.txt,FALSE,FALSE
4,/Archives/edgar/data/772406/000127390221000035/0001273902-21-000035.txt,0001273902-21-000035.txt,TRUE,TRUE
