FORM_TYPE,LINK,FILENAME,DOWNLOADED,UPLOADED
424B7,/Archives/edgar/data/733269/000119312521201008/0001193125-21-201008.txt,0001193125-21-201008.txt,FALSE,FALSE
8-K,/Archives/edgar/data/733269/000119312521201000/0001193125-21-201000.txt,0001193125-21-201000.txt,FALSE,FALSE
DEFA14A,/Archives/edgar/data/733269/000119312521199393/0001193125-21-199393.txt,0001193125-21-199393.txt,FALSE,FALSE
DEF 14A,/Archives/edgar/data/733269/000119312521199390/0001193125-21-199390.txt,0001193125-21-199390.txt,FALSE,FALSE
SC 13G/A,/Archives/edgar/data/733269/000110465921084229/0001104659-21-084229.txt,0001104659-21-084229.txt,FALSE,FALSE
4,/Archives/edgar/data/733269/000186139421000018/0001861394-21-000018.txt,0001861394-21-000018.txt,TRUE,TRUE
8-K,/Archives/edgar/data/733269/000119312521187855/0001193125-21-187855.txt,0001193125-21-187855.txt,FALSE,FALSE
4,/Archives/edgar/data/733269/000186139421000017/0001861394-21-000017.txt,0001861394-21-000017.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000016/0001861394-21-000016.txt,0001861394-21-000016.txt,TRUE,TRUE
10-K,/Archives/edgar/data/733269/000073326921000017/0000733269-21-000017.txt,0000733269-21-000017.txt,FALSE,FALSE
8-K,/Archives/edgar/data/733269/000073326921000013/0000733269-21-000013.txt,0000733269-21-000013.txt,FALSE,FALSE
4,/Archives/edgar/data/733269/000186139421000015/0001861394-21-000015.txt,0001861394-21-000015.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000014/0001861394-21-000014.txt,0001861394-21-000014.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000013/0001861394-21-000013.txt,0001861394-21-000013.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000012/0001861394-21-000012.txt,0001861394-21-000012.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000011/0001861394-21-000011.txt,0001861394-21-000011.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000010/0001861394-21-000010.txt,0001861394-21-000010.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000009/0001861394-21-000009.txt,0001861394-21-000009.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000008/0001861394-21-000008.txt,0001861394-21-000008.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000124510521000068/0001245105-21-000068.txt,0001245105-21-000068.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000007/0001861394-21-000007.txt,0001861394-21-000007.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000006/0001861394-21-000006.txt,0001861394-21-000006.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000124510521000067/0001245105-21-000067.txt,0001245105-21-000067.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000005/0001861394-21-000005.txt,0001861394-21-000005.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000124510521000066/0001245105-21-000066.txt,0001245105-21-000066.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000124510521000065/0001245105-21-000065.txt,0001245105-21-000065.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000004/0001861394-21-000004.txt,0001861394-21-000004.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000124510521000064/0001245105-21-000064.txt,0001245105-21-000064.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000003/0001861394-21-000003.txt,0001861394-21-000003.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000124510521000063/0001245105-21-000063.txt,0001245105-21-000063.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000124510521000062/0001245105-21-000062.txt,0001245105-21-000062.txt,TRUE,TRUE
4,/Archives/edgar/data/733269/000186139421000002/0001861394-21-000002.txt,0001861394-21-000002.txt,TRUE,TRUE
3,/Archives/edgar/data/733269/000124510521000061/0001245105-21-000061.txt,0001245105-21-000061.txt,TRUE,TRUE
8-K,/Archives/edgar/data/733269/000119312521125855/0001193125-21-125855.txt,0001193125-21-125855.txt,FALSE,FALSE
