Year,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008
Operating Cash Flow,"1,936,798,000","-1,155,682,000","3,827,376,000","3,239,509,000","619,833,000","1,078,632,000","1,175,686,000","2,121,542,000","-609,573,000","1,548,399,000","227,392,000","-1,275,951,000"
Captial Expenditure,"319,752,000","181,227,000","112,373,000","92,965,000","190,018,000","100,836,000","65,573,000","36,749,000","37,547,000","144,180,000","43,496,000","14,945,000"
Cashflow from Investing,"-303,716,000","-151,004,000","10,187,000","986,817,000","3,702,394,000","-342,666,000","522,032,000","31,665,000","509,564,000","-994,183,000","695,692,000","992,367,000"
Cash Flow from Financing,"-1,393,589,000","-3,713,121,000","-3,803,822,000","-4,339,794,000","-4,321,698,000","-1,219,754,000","-1,071,853,000","-1,177,685,000","-535,675,000","-963,901,000","-749,602,000","-751,970,000"
Net Change,"239,493,000","-5,019,807,000","33,741,000","-113,468,000","529,000","-483,788,000","625,865,000","975,522,000","-635,684,000","-409,685,000","173,482,000","-1,035,554,000"
Opening Cash,"-3,679,296,000","1,340,511,000","1,306,770,000","1,420,238,000","1,419,709,000","1,903,497,000","1,277,632,000","302,110,000","3,112,794,000","3,522,479,000","3,348,997,000","4,384,551,000"
Closing Cash,"-3,439,803,000","-3,679,296,000","1,340,511,000","1,306,770,000","1,420,238,000","1,419,709,000","1,903,497,000","1,277,632,000","2,477,110,000","3,112,794,000","3,522,479,000","3,348,997,000"
FCFF,"1,617,046,000","-1,336,909,000","3,715,003,000","3,146,544,000","429,815,000","977,796,000","1,110,113,000","2,084,793,000","-647,120,000","1,404,219,000","183,896,000","-1,290,896,000"
FCFE,"223,457,000","-5,050,030,000","-88,819,000","-1,193,250,000","-3,891,883,000","-241,958,000","38,260,000","907,108,000","-1,182,795,000","440,318,000","-565,706,000","-2,042,866,000"
